name,description,topics
Peninsula Feminist Book Club,"<p>Hello Feminists,</p>
<p>Everyone who is interested in learning about, talking about and/or meeting people who care about feminism and gender equity is welcome.&nbsp;</p>
<p>We recognize that each of us will have a different perspective to add to discussions. No one person's opinion or perspective is the ""right"" one. We recognize that hearing different perspectives will add to our own pool of knowledge.</p>
<p>The books we read are resources. We also talk about other subjects related to feminism and gender equity.</p>
<p>This is also a place where you can share your radical ideas. When a member wants to share an idea or observation that feels vulnerable to share, &nbsp;that member can ask beforehand to be listened to only. Other members then will not share their different opinions at that time and instead be a witness to the courage of that member.</p>
<p> <br></p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}]"
Art and Activism Santa Rosa,"<p>Are you an artist? writer? performer? Have you ever felt frustrated? Felt that you have no voice and few people in your current community who share your values?<br>This Meet-up is for all creatives, thinkers, performers, and makers who concerned with social equality, feminism, politics, and equal rights. <br>Totally open to anyone who wishes to have informed, provocative, inspiring monthly discussions on whats to come, the challenges we face, and how to communicate our solutions artistically. <br>Particularly interested in any makers who would like to collaborate on a public group exhibition/event in fall 2018.</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Fine Arts', u'urlkey': u'fine-arts', u'id': 16389}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
Women's March Sacramento,"<p>We welcome women and their allies to build a strong community in the greater Sacramento region who stand for gender equity, social justice and equal rights for all.</p> 
<p>This meet up will focus on further engagement with the community and activities in the lead-up to the march, including discussion, sign-making parties, flyer posting parties and fundraising activities.</p> 
<p>In 2017 we marched and made our voices heard. This year we expand our work to engage youth, uplift women leaders, advocate for gender equity and stand together against voter suppression and for fair protection of all human rights.</p> 
<p>Visit Women's March Sacramento Website for more event details<br><a href=""https://womensmarchsac.com/"" class=""linkified"">https://womensmarchsac.com/</a></p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Equal Rights for Women', u'urlkey': u'equal-rights-for-women', u'id': 124656}]"
Financial Feminists,"<p>We are a group of activists who convene regularly to inspire one another, share information, and strategically address gender-based inequality in the financial (banking, lending, investment, insurance, etc.) industry.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Radical Feminism', u'urlkey': u'radical-feminism', u'id': 110408}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
The Matriarchy Meetup,"<p>The Matriarchy is coming! We talk so much about fighting the patriarchy, but let's plan for a viable replacement. This meet up group will highlight work by feminist activists across disciplines with presentations, discussions and time to connect in a safe, inclusive, intersectional space for femme-identifying people.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Matriarchy', u'urlkey': u'matriarchy', u'id': 1422362}, {u'name': u'Housework for Men', u'urlkey': u'housework-for-men', u'id': 1423992}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
Sac Feminists,"<p>Feminists come here to connect, find safe space, educate themselves, and educate each other on feminist issues. <br></p>
<p>We put on unique events for members of Sac Feminists, and we also cross-post events from other local progressive organizations so that members can see a lot of opportunities to get involved and connect. <br></p>
<p>If you have an idea for a meetup, get in touch with the organizers. <br></p>
<p>(In order to be approved as a member, you must answer the profile questions and have a picture of your face in your profile.) <br></p>
<p> <br></p>
<p> <br></p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Politics', u'urlkey': u'politics', u'id': 4377}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Community', u'urlkey': u'community', u'id': 15227}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Community Building', u'urlkey': u'community-building', u'id': 20727}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Reproductive Health and Social Justice', u'urlkey': u'reproductive-health-and-social-justice', u'id': 61499}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}]"
Wicca Wimmin's Moon Ritual of Marin,"<p>Blessed Be Sister! This is a Wiccan Full Moon Ritual of Pagan Goddess Worship for women, to celebrate our femininity and nurture our souls. This Sister Circle loosely follows Starhawk's style in her book The Spiral Dance. We will call in the four directions, invoke the Goddess, join our energies and raise up the cone of power to bless the world, each other, the cauldron and ourselves. The Ritual is very inclusive and you may bring things to put on the altar, or put in the cauldron to be blessed. Bring your drums and magic tools, and anything that honors the Goddess, wimmin, and your natural yin. This is a celebration of our womanhood, free of the male dynamic, for our spirits to be strengthened in total safety, &nbsp;and our souls healed. Join and enjoy as we honor each other's natural womanhood, to consciously align our selves with Mother Nature's cycles. The Full Moon energy is for fullfillment of life, love, health and all goodness. Ritual is followed by a vegetarian pot luck.</p>
<p>Brothers, men, do not join this group. &nbsp;You will be banned. Please, give your invasive and disrespectful bothers a pull up and tell them to honor our boundary. If you are genuinely interested in Wicca, read The Spiral Dance by Starhawk, and join my meetup Wicca and Witchcraft Training, then you may call me, Reverend Joey Talley, at 415.990.6020&nbsp;</p>","[{u'name': u'Goddess', u'urlkey': u'goddess', u'id': 1052}, {u'name': u'Wiccan', u'urlkey': u'wiccan', u'id': 3862}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Pagans & Witches', u'urlkey': u'pagans-witches', u'id': 25187}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Witchcraft', u'urlkey': u'everything-witchcraft', u'id': 74176}, {u'name': u'Practical Witchcraft', u'urlkey': u'practical-witchcraft', u'id': 85707}, {u'name': u'Goddess Spirituality', u'urlkey': u'goddess-spirituality', u'id': 97136}, {u'name': u'Wiccan Sisterhood', u'urlkey': u'wiccan-sisterhood', u'id': 1505215}]"
East Bay Feminist Book Club,"<p><span>The </span><a href=""https://www.facebook.com/groups/1557049517861114/"">East Bay Feminist Book Club</a><span> is a social group open to all people who want to expand their knowledge about feminism and women's rights issues. We will read from a variety of feminist camps and persectives, including 2nd wave, 3rd wave, Black feminism, lesbian feminism, trans* perspectives, riot grrrl movement, third world feminism, etc. We'll also read things that aren't directly about feminism, but are interesting to read and discuss from a feminist lens.&nbsp;</span><br></p>
<p>Our meetings are a space for open and respectful discussions of different viewpoints. Sometimes discussions stay strictly on the texts; other times, readings lend themselves to more personal discussions. Please check out our <a href=""http://www.meetup.com/East-Bay-Feminist-Book-Club/pages/Discussion_Guidelines_-_work_in_progress"">Discussion-Guideline-in-progress</a> before attending meetings, and feel free offer suggestions and critiques.&nbsp;</p>
<p>On readings: we tend to alternate between shorter readings (articles, short stories, essays, etc.) and longer pieces (books, plays, graphic novels, etc.). Care is taken to select readings that represent a broad range of genres, subjects, schools of thought, written by folks of varying backgrounds. We have a list of possible books, articles, etc., to read--please add to it&nbsp;<a href=""http://www.meetup.com/East-Bay-Feminist-Book-Club/pages/Book_List_-_please_add_your_own%21"">here</a>&nbsp;or PM your friendly neighborhood moderator with suggestions!</p>
<p><span>RSVP's for individual book meetup events will be closed at 25 to make sure they stay small enough that everyone who wishes to has a chance to speak. We have strictly social meetups (no reading, just chatting and often booze) about once a month, and occasionally we meetup for other relevant events (talks, movies, etc.). Ideas for movies/plays/happy hour spots/ etc. are welcome! Members are also encouraged to host events that interest them. Ping me for details!&nbsp;</span> <br></p>
<p>Dues are $5/year and can be paid through meetup, or directly to your friendly neighborhood mod (Hope) in person or through Venmo (@HopeRosalind). Dues go to paying meetup.com the fees to run the group.&nbsp;</p>
<p>Members are invited to join our <a href=""https://www.facebook.com/groups/1557049517861114/"">facebook group</a> for discussion of all things feminist. &lt;p&gt; Shout-out to the <a href=""http://www.meetup.com/San-Diego-Feminist-Book-Group/"">San Diego Feminist Book Group</a>&nbsp;who inspired the group!</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Book Club', u'urlkey': u'bookclub', u'id': 2767}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u'Reading', u'urlkey': u'reading', u'id': 15360}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}]"
LIMINAL,"<p>LIMINAL is a feminist writing space located in Oakland. We host writing workshops &amp; events of all kinds. All types of writers are welcome. Feminism is self-defined and individual. We believe in promoting each other, making money off of your art and using writing as a way to have a voice. <a href=""http://www.theliminalcenter.com"">www.theliminalcenter.com</a>&nbsp;</p>
<p>www.facebook.com/theliminalcenter.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Screenwriting', u'urlkey': u'screenwriters', u'id': 567}, {u'name': u'Creative Writing', u'urlkey': u'creative-writing', u'id': 15322}, {u'name': u'Authors', u'urlkey': u'authors', u'id': 15844}, {u'name': u'Writing', u'urlkey': u'writing', u'id': 16728}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Writing Workshops', u'urlkey': u'writing-workshops', u'id': 18167}, {u'name': u'Novel Writing', u'urlkey': u'novel-writing', u'id': 20576}, {u'name': u'Courses and Workshops', u'urlkey': u'courses-and-workshops', u'id': 20629}, {u'name': u'Short Story Writing', u'urlkey': u'short-story-writing', u'id': 35414}, {u'name': u'Fiction Writing', u'urlkey': u'fiction-writing', u'id': 35807}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Writing Process', u'urlkey': u'writing-process', u'id': 163525}]"
Black Feminist Book Club,"<p>Reading a book is fun, but following it up with an awesome in-depth discussion and sharing of ideas and opinions (preferably over snacks and tea) is *even more* fun. We'll be covering it all, from dismantling the master's house with Audre Lorde to exploring Afrofuturism and black women in sci-fi/fantasy with Octavia Butler and Nnedi Okorafor to dissecting the works of Wangechi Mutu and Kara Walker, and everything in between, to the left and the right, above and below. This group is for black readers who seek and want to connect with other equally dope black readers. All ages and genders welcome.</p>
<p>Follow us on instagram! <a href=""https://www.instagram.com/blackfeministbookclub/"">@blackfeministbookclub</a></p>","[{u'name': u'New In Town', u'urlkey': u'newintown', u'id': 1273}, {u'name': u'Book Club', u'urlkey': u'bookclub', u'id': 2767}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Fiction', u'urlkey': u'fiction', u'id': 15113}, {u'name': u'Literature', u'urlkey': u'literature', u'id': 15321}, {u'name': u'Reading', u'urlkey': u'reading', u'id': 15360}, {u'name': u'Energy Healing', u'urlkey': u'energy-healing', u'id': 15738}, {u'name': u'Readers', u'urlkey': u'readers', u'id': 17219}, {u'name': u'Black Women', u'urlkey': u'black-women', u'id': 18634}, {u'name': u""Women's Book Club"", u'urlkey': u'womens-book-club', u'id': 26397}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Womanism', u'urlkey': u'womanism', u'id': 110405}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Identity', u'urlkey': u'identity', u'id': 167642}, {u'name': u'Black Women Authors', u'urlkey': u'black-women-authors', u'id': 520472}]"
Womanist Film Night,"<p>A recurring womanist film night put on by Womanist Trilliance, an Oakland-based womanist org. Great films, great discussion, and a bit of respite to heal up and enjoy the transformative power of art together.</p>
<p>Also: <br>womanist trivia nights! <br>art openings! <br>potlucks! <br>and more!</p>
<p>Do join us! <br> <br> <br></p>
<p> <br></p>
<p> <br></p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Movie Nights', u'urlkey': u'movie-nights', u'id': 15940}, {u'name': u'Handmade Crafts', u'urlkey': u'handmade-crafts', u'id': 16459}, {u'name': u'Community Events', u'urlkey': u'community-events', u'id': 16966}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Queer Socializing', u'urlkey': u'queer-socializing', u'id': 51392}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Womanist', u'urlkey': u'womanist', u'id': 113643}, {u'name': u'Diverse and Inclusive Queer Women', u'urlkey': u'diverse-and-inclusive-queer-women', u'id': 130672}, {u'name': u'Film night', u'urlkey': u'film-night', u'id': 1433252}, {u'name': u'Films and Discussions', u'urlkey': u'films-and-discussions', u'id': 1507498}, {u'name': u'Movie Marathons', u'urlkey': u'movie-marathons', u'id': 1507499}]"
Art and Activism Santa Rosa,"<p>Are you an artist? writer? performer? Have you ever felt frustrated? Felt that you have no voice and few people in your current community who share your values?<br>This Meet-up is for all creatives, thinkers, performers, and makers who concerned with social equality, feminism, politics, and equal rights. <br>Totally open to anyone who wishes to have informed, provocative, inspiring monthly discussions on whats to come, the challenges we face, and how to communicate our solutions artistically. <br>Particularly interested in any makers who would like to collaborate on a public group exhibition/event in fall 2018.</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Fine Arts', u'urlkey': u'fine-arts', u'id': 16389}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
Financial Feminists,"<p>We are a group of activists who convene regularly to inspire one another, share information, and strategically address gender-based inequality in the financial (banking, lending, investment, insurance, etc.) industry.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Radical Feminism', u'urlkey': u'radical-feminism', u'id': 110408}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
The Matriarchy Meetup,"<p>The Matriarchy is coming! We talk so much about fighting the patriarchy, but let's plan for a viable replacement. This meet up group will highlight work by feminist activists across disciplines with presentations, discussions and time to connect in a safe, inclusive, intersectional space for femme-identifying people.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Matriarchy', u'urlkey': u'matriarchy', u'id': 1422362}, {u'name': u'Housework for Men', u'urlkey': u'housework-for-men', u'id': 1423992}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
LIMINAL,"<p>LIMINAL is a feminist writing space located in Oakland. We host writing workshops &amp; events of all kinds. All types of writers are welcome. Feminism is self-defined and individual. We believe in promoting each other, making money off of your art and using writing as a way to have a voice. <a href=""http://www.theliminalcenter.com"">www.theliminalcenter.com</a>&nbsp;</p>
<p>www.facebook.com/theliminalcenter.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Screenwriting', u'urlkey': u'screenwriters', u'id': 567}, {u'name': u'Creative Writing', u'urlkey': u'creative-writing', u'id': 15322}, {u'name': u'Authors', u'urlkey': u'authors', u'id': 15844}, {u'name': u'Writing', u'urlkey': u'writing', u'id': 16728}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Writing Workshops', u'urlkey': u'writing-workshops', u'id': 18167}, {u'name': u'Novel Writing', u'urlkey': u'novel-writing', u'id': 20576}, {u'name': u'Courses and Workshops', u'urlkey': u'courses-and-workshops', u'id': 20629}, {u'name': u'Short Story Writing', u'urlkey': u'short-story-writing', u'id': 35414}, {u'name': u'Fiction Writing', u'urlkey': u'fiction-writing', u'id': 35807}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Writing Process', u'urlkey': u'writing-process', u'id': 163525}]"
Art and Activism Santa Rosa,"<p>Are you an artist? writer? performer? Have you ever felt frustrated? Felt that you have no voice and few people in your current community who share your values?<br>This Meet-up is for all creatives, thinkers, performers, and makers who concerned with social equality, feminism, politics, and equal rights. <br>Totally open to anyone who wishes to have informed, provocative, inspiring monthly discussions on whats to come, the challenges we face, and how to communicate our solutions artistically. <br>Particularly interested in any makers who would like to collaborate on a public group exhibition/event in fall 2018.</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Fine Arts', u'urlkey': u'fine-arts', u'id': 16389}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
Women's March Sacramento,"<p>We welcome women and their allies to build a strong community in the greater Sacramento region who stand for gender equity, social justice and equal rights for all.</p> 
<p>This meet up will focus on further engagement with the community and activities in the lead-up to the march, including discussion, sign-making parties, flyer posting parties and fundraising activities.</p> 
<p>In 2017 we marched and made our voices heard. This year we expand our work to engage youth, uplift women leaders, advocate for gender equity and stand together against voter suppression and for fair protection of all human rights.</p> 
<p>Visit Women's March Sacramento Website for more event details<br><a href=""https://womensmarchsac.com/"" class=""linkified"">https://womensmarchsac.com/</a></p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Equal Rights for Women', u'urlkey': u'equal-rights-for-women', u'id': 124656}]"
Financial Feminists,"<p>We are a group of activists who convene regularly to inspire one another, share information, and strategically address gender-based inequality in the financial (banking, lending, investment, insurance, etc.) industry.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Political Activism', u'urlkey': u'political-activism', u'id': 19690}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Radical Feminism', u'urlkey': u'radical-feminism', u'id': 110408}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
The Matriarchy Meetup,"<p>The Matriarchy is coming! We talk so much about fighting the patriarchy, but let's plan for a viable replacement. This meet up group will highlight work by feminist activists across disciplines with presentations, discussions and time to connect in a safe, inclusive, intersectional space for femme-identifying people.</p>","[{u'name': u'Feminism', u'urlkey': u'feminism', u'id': 312}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Feminist', u'urlkey': u'feminist', u'id': 37271}, {u'name': u'Feminist Activism', u'urlkey': u'feminist-activism', u'id': 65198}, {u'name': u'Gender Equality', u'urlkey': u'gender-equality', u'id': 102002}, {u'name': u'Black Feminism', u'urlkey': u'black-feminism', u'id': 113640}, {u'name': u'Matriarchy', u'urlkey': u'matriarchy', u'id': 1422362}, {u'name': u'Housework for Men', u'urlkey': u'housework-for-men', u'id': 1423992}, {u'name': u'Intersectional Feminism', u'urlkey': u'intersectional-feminism', u'id': 1505174}]"
