name,class,description
Walk to Remember,0,"Are you feeling like you want to do more to honor the memory of a family member or friend who has died? Then the Walk to Remember is for you. The Walk is a special day for the community to unite as we navigate our grief journeys together.
Bring your family, friends, and colleagues to cherish your memories of loved ones at this unique and moving ceremony of remembrance followed by a 3 mile walk around beautiful Lake Merritt in Oakland. The Walk to Remember is a fundraiser for East Bay Agency for Children's Circle of Care grief and illness support services - ensuing no child has to walk his or her grief journey alone."
San Jose Punjabi families with kids between 4-9 yrs,0,Seeking out fun loving punjabi families with kids -- for weekend get together's and expanding your social networks. It's all about the kids eventually !
"Fun, Fit, Unite! For Healthy Lifestylers",0,"This is for ALL Athletic levels from ""out of shape"", just beginning , intermediate to advanced.  Just please be sure to make sure to read carefully the description of each event and only RSVP to what degree of athletic ability is required.  It is each individual participants responsibility to ascertain whether or not they are in shape or have the necessary skills for any event they RSVP for.
We are a super friendly interesting diverse group of people!  We frequently combine our events with other local active ""meet up"" groups to insure a great turnout of fun participants.
We support the motto ""You don't need an expensive gym membership to get in shape""
You are not required to be ""Super Healthy"" or even ""in Shape"", just a willing to embrace the idea of living ""healthier"" and taking care of your body.
Most events we do are free!   The volunteers who donate their time to this group, do so out of the kindness of their hearts, and to make a positive contribution back to society.  We want to help Nourish your Fitness-Mind-Body-Wellness Connection without having to spend a ton of money on weight loss gimmicks, diets that don't work, and workouts you don't enjoy. We want you to enjoy and fall in love with a healthy lifestyle with the support of like minded individuals.
We try to be as welcoming as possible to fun positive people! We love meeting new active or people learning to be active. We so grateful to have such an amazing group of fellow ""fitness"" friends to hike and work out with.
You need not be an athlete... just be willing to have fun with a group and bring your amazing positive energy!*
We try  Offer: 4-10 different outdoor/indoor/seminar fitness/ social/ personal self improvement/ cooking/nutrition events per month. All events are geared towards improving ones social, emotional and physical health.
What you get: Hang out with cool people, while getting in shape, feeling great, and having fun   Walk/run/hike/blade/Yoga. Experience the Power of GROUP MOTIVATION! Challenge yourself or just get out at SF/Peninsula parks, places and landmarks. Healthy Cooking Classes as well!
  CURRENT and UPCOMING EVENTS:
Healthy /Nutritions classes by individual approval, Local Hiking events (most popular), Sat/Sun 3 fitness challenge, Chrissy Field over GG bridge walks, AM bootcamps, Yoga bootcamps at the Ferry BLD in SF , local 5k marathons, inline skating, hikes, early evening walks in SAN MATEO co., Hillsborough morning and evening walks, Adventure Race competition, ""Muddy Buddy"".... and more!
Events are attended at your own risk.
RSVPing to any event on here is acknowledging your healthy enough to participate and assuming ALL responsibility for your own safety and health. We assume absolutely NO responsibility for loss, injury or incidents incurred at any event or meet posted on this site.
RSVP policy: We have a group of long time friends and die hards so we don't have too many flakes, at the same time we don't go out of my way to keep attendance!
*Please carefully check each event description you choose to RSVP for, to see that you will meet that particular event's fitness or health demands. If you have a question about your fitness requirements, please contact the organizer of that particular event."
Marina Young Women's Cooking Club,0,"The Marina Young Women's Cooking Club is a hybrid of a book club, a dinner party, and girl's night out! We are a group of young ladies in the San Francisco area who like to cook, want to experiment with new recipes, and like sharing our food! We are a group of young women in our 20s and 30s. Sorry guys, but this group is for the ladies only. Join us if you want to meet other fun, friendly women in the city who enjoy cooking (especially healthy cooking). Whether you are new to the area, want to try out some new recipes and work on your cooking skills or are just looking to meet some new girlfriends, this group is for you. We mainly meet in the Marina but will branch out to other areas of the city. For one event each month, we select a cooking magazine (Cooking Light, Bon Appetit, Food and Wine, etc.) and we each sign up to make one dish from the magazine. Then we get together and share our recipes and have fun getting to know each other. Other types of events might be Sweets and Treats Parties, Spanish Tapas and Sangria, Healthy Lunch Bunches, Potlucks in the Park and many more. We'll be adding in more events every month so once you join the group, be sure to RSVP for your first meetup! We are looking forward to meeting you!"
Italian Cooking Classes in my Kitchen,0,"The purpose of this group is to create a community of people who value not just ""what"" but also ""how"" we eat, and wish to learn howto prepare delicious and healthy contemporary Italian dishes."
Living Healthy is Fun MeetUp,0,"You are invited to join this Fun group! We are women and men that LOVE life or are on the road to get there and are interested in diet, nutrition, food, health, wellness, work-life balance, socializing and playing. We work hard and play hard and cherish our personal relationships. Ron and Sandy would like to gather Fun Lovers locally and globally to join together and make the world a healthier and happier place! Our Meetups will include knowledge and inspiration to bring you to your path of Living a Happy, Healthy and more Abundant Life.  You will be invited to live and virtual workshops about health and wellness. We are a Fun Bunch!"
Fun with Food - Cooking and sharing meals,0,"****   Please Note   ****  Fun with Food is on hiatus until February or March of 2017, although there will probably be a holiday meal in December.   Next year I'm hoping to do Korean food and seasoning, Knife Skills for new members and those who couldn't attend in the past, pasta making if people want to, sausage making, and even some desserts.  I still want to do the Crab Boil and the Sushi event is always popular.  ****
Cooking together is a great way to learn and share knowledge and to enjoy food and good company. When I first moved here a few years ago, I took an expensive cooking course, hoping to meet people. Didn't really work out the way I had hoped.  While I learned some things, it was less than I learned from cooking with others  in the firehouse and I've never seen anyone from those classes again.
The basic idea is that we cook together, learn together and share great meals with the new friends we have made while toiling over the pots and pans.  Even if you can barely boil water, you are welcome at any of the events!  Since this is not a class and the host is not an expert, the fees are low, basically covering the cost of ingredients. 
If you do have skills or knowledge, please pitch in to help your fellow cooks succeed!  That's what it's all about.  I'm hoping to learn from you, too.
Despite these caveats, the food always turns out delicious and the company is great!  
Please feel free to contact me at 415-683-0533 or fiatgirl@gmail.com if you have any questions or comments.     
Erika
  
  "
Peninsula Gourmet DINKs,0,"Are you part of a professional couple who has decided not to have children? Are you sometimes disappointed when you go to restaurants because you could have cooked a better meal at home? Then you have found the group for you both!
We meet monthly for potlucks, cooking classes, and the occasional dinners out within 15 miles of Belmont.
All couples who are childfree by choice are welcome, preferably 35-50. Childfree is defined as a person who does not have and does not ever want children -- biological, step, adopted, or foster."
Bhakti Kitchen: Practicing  Kitchen Yoga  !,0,"Take your yoga off the mat and into the kitchen. Eating matters. Living matters. Love matters more.
Practicing kitchen yoga is about more than just the asana; it's about thriving, in the most wonderfully counter cultural kind of way! We've seen our own lives soften, bloom and grow through practicing kitchen yoga in its many forms, and we want to share that joy with you, too - so come, love and be nourished in this beloved melding of philosophy and practice.
We use Patanjali's Eight Limbs of Yoga as a model for taking our yoga off the mat and into the kitchen, whether it's through cooking, baking, mindful eating, or just breathing well, and in so doing, learning to nourish our whole selves, one another, and the world. We believe that what we eat matters, that eating can indeed be a sacred act, and that yoga's an ideal path to that union with the divine.
Inspired by progressives like Michael Pollan, Gabriel Cousens and John Robbins, we teach how to eat Real Food: whole, fresh, organic, local when possible, and plant-based, the kind of food that nourishes the whole being, the community, the body, the spirit and the mind, creating balance, or sattva, in the circle of life.
Our work is grounded in a bhakti spirit of love and devotion, an emphasis on ahimsa (less harming) and compassion, and great gratitude to our many teachers. By eating to awaken, food can truly become that which brings us from darkness into light. 
Namaste."
Umami Works (Japanese Cooking & Foodies Meetup in South Bay),0,"Umami Works is a group for anyone who loves Japanese food and cooking. All skill levels are welcome. 
We will set up Japanese cooking lessons several times a month. The classes are between 4 to 6 members per event.
Each class, we will cook 1 appetizer, 1 main dish and 1 extra dish. We sometimes may hold a dessert sessions. Please keep checking our events!
Please follow Umami Works on our Facebook page! 
"
Lake Merritt Holistic Wellness,0,"Hi! I am a registered Nutritional Therapy Practitioner looking for people that are eager to learn more about holistic nutrition and healing the body from the inside out. I will be holding one hour sessions once/month; the topics will vary. I will also share recipes, exercise routines, lifestyle tips, and much more! I'm excited to share my love for nutrition and food with you all. Sincerely, Kendra :)"
Vegan Foodies of Sacramento,0,"Are you a vegan that Loves to eat, too? This group is for any vegan that is interested in exploring new vegan restaurants in the Sacramento Area. We will be getting together the first Saturday of every month to check out a different restaurant. You will meet other like-minded people for food, fun, and sharing of Anything vegan!"
Sacramento Nutritional Workshops,0,Anyone looking to learn about how to balance macros and create healthy meal planning to meet their nutritional goals. You will learn how to map out your macros and create a week plan of balanced eating.  
Little House Cooking Classes,0,Want to improve your cooking skills? Looking for some new recipes? Little House cooking classes will let you do both!
BlissMaker cooking classes,0,"Cooking classes for all ages and experience levels. Explore tasty hands-on classes with 5-Star chef Ron and participate in our technique and cooking classes, where you can learn many secrets gathered from top-chefs across the world."
Healthy balanced moms Meetup,0,"This is a group for moms of Teens and Tweens who want to feel energized, balanced and motivated. As moms we are always on the go wearing many hats. Each month we come and learn tools that will increase our energy and create harmony in our lives, while we gaining support from other moms. I feel like there were more opportunities for us to get together and support each other when our kids were younger. (Gone are our play dates.) I started this group so that we can support each other as our kids are growing up and gain some insight on how we can be the moms we want to be."
Mama Meetup,0,Young Moms of the Bay Area! Make new friends and friends for your kids!
Holistic Happy Hour,0,"Magic? Yes, magic!  But not the type of magic you see in movies. This Happy Hour is held on the corner of both magic and science.
As a retired Forensic Scientist and current Reiki Master and Certified Crystal Healer, I enjoy bringing a different dynamic to the world of cystals, oils and aromatherapy, ceremonial rituals, and energy work. 
Imagine using the power of the Divine to help you attract what is meant for you.  Imagine being empowered with the knowledge of how these tools actually WORK in your life! 
Come with me on this amazing ride and let me teach you how to harness YOUR magic.
From a scientific perspective, a little wine a chocolate doesn't hurt either ;-)."
Pregnant parents,0,"If you're inspired by a conversation about what's possible for your unborn child developmentally, this meetup is for you and your partner. Our topics center on: 1. Exploring inter-generational transmission of wounds handed down from your parents.2. Exploring genius and advance cognition for your child.3. Exploring a workbook that holds you in support of tracking development & progress.4. Creating a lesson plan for your child designed by both parents.5. Creating an environment of health, love, happiness that will last a life time.6. I'm beta testing a workbook that you might have the ability to test for free."
Synergize Your Health,0,"This is a group for 40+ adults in the Carmel, California area interested in toning their body, losing weight, and connecting with local people. Receive guidance from our health and nutrition experts while participating in fun events."
Vibrant Ladies Living Life Fearlessly!,0,"Let's get together for affordable, fun, and educational activities that focus on women living vibrant, healthy, and adventurous lives! We'll go out and about dining, dancing, walking and having fun. We'll engage in lively conversation around the latest in literature (book club), women's health and well-being (speakers), and maybe even finances (wanna start an investment club?). Heck, let's get creative!
 Your suggestions are welcome! And, if you're excited, why not become an event organizer? :)"
Stroller Mama's - Mountain View,0,"Hi Mama's!
This is a Mother's group for new or seasoned Mom's who want to meet other Mothers with babies or small children and get outside for walks, hikes and other fun activities with (or without) our kiddos! Ideally we will bring our little ones in their strollers or baby-wearing contraptions and have time to chat and socialize while getting our hearts pumping and also getting to spend some time with our babes. Working, stay-at-home, new, first-time or seasoned, and postpartum Mommies are all welcome! Open to any locations around the Mountain View area and any ideas regarding activities! Looking forward to meeting you!"
Carmel Women Fitness Meetup (CPC Women),0,"
"
Carmel Women's Book Club,0,"This month's book: The Pastures of Heaven by our own John Steinbeck, explores the lives of families in Corral di Tierra. Our meeting is timed to coincide with this year's 
We gather one Wednesday a month to discuss current and seasoned books of high acclaim. We usually read fiction but occasionally will throw in something non-fiction (such as Bill Browder's Red Notice). Most meetings are at noon but summer meetings are in the evening at 7 pm. 
We welcome all women; guests are encouraged! You need not have completed the book to join us. For a list of dates and reading selections, "
CBD.not420,0,"This is a group for anyone interested in better health for themselves, their family, and the planet. Included will be discussions, presentations, testimonies, etc. So excited to hear and share the wonderful attributes of the hemp plant, specifically CBD* oil, products and results.
*Cannabinol (commonly known as CBD): a physiologically inactive crystalline cannabinoid C21H26O2 **Tetrahydrocannabinol (commonly known as THC): a compound, C 21 H 30 O 2, that is the physiologically active component in cannabis preparations (marijuana, hashish, etc.
My goal is to educate and to open the discussion."
Green Tomatoes,0,"Plant the seeds of green gourmet growing and cooking.  Explore, preserve, and share slow food cultural diversity and heirloom (especially tomato) heritage.  Trade advice, tips, and seeds of local, organic veggies, specifically tomatoes and green practices in general.  Share our collective wisdom for cheap and easy sustainable living!"
BayAreaThrive Alternative-Health-And-Holistic-Wellness,0,"The purpose of the group is to bring together like minded community interested in increasing their awareness about alternative health and wellness and to serve as a connection and information sharing hub for those seeking and those providing alternative health and wellness services.    One intention is to share scientific TRUTHS about nutrition as it relates to disease and health so that community members can become empowered to make informed positive choices to support their health and wellness.   Another intention is to provide information and support for those interested in making lifestyle changes to achieve optimal health, not only through nutrition but by making smart choices about our environment, our personal products and even our mental and spiritual states. The group will focus on healthy living tips, optimal nutrition, functional and preventative medicine and a host of other health, wellness and ecological topics.  Please contact he organizer if you would like to share an upcoming event with the group.  "
"""Rhythm 'n Greens,"" Music & Vibrant Health in The Bay Area",0,"Meet others interested in ""vibing-up"" their life through healthy living, plant-based potlucks, cleanses, classes, healthy musical gatherings, inspirational speakers, spiritual evolution and a vibrant fun community!
Come to a Rhythm 'n Greens Meetup to:
1) Have fun and connect with others interested in healthy living and music.
2) Share and receive organic, plant-based meals, recipes and tips with plant-based potlucks.
3) Swap ideas for creating and sustaining vibrant health on all levels."
Full Of Life Food,0,"Full Of Life Food is a cooperative purchasing group to enable farmers and ranchers to produce and distribute their amazing foods without the burden of dealing with individualized delivery and sales.
See "
"Bay Area Better World Hub; Green, healthy, good FUN",0,"Want to help create a better, healthier, happier future for yourself and everyone on the planet ... and, find some awesome like-minded friends, try healthy, organic and green goodies, learn ways to go green and get healthy and have FUN at the same time? Then join us! We will keep you posted on the Bay Area's greatest and greenest events, and host our own events including: fair trade chocolate tastings, bio-dynamic wine tours, organic spa parties, healthy cooking classes, farmers' markets, movie screenings, festivals, picnics and potlucks, sustainable farm tours, clothing recycling parties, happy hours and dinners at healthy/organic restaurants, eco-adventure hikes/camping trips and volunteer/charity events to support local organizations that are making the world a better place.

There will be some kid-friendly events that you can bring the whole family to...and others that will be more aimed at adults. I will also be hosting contests (with prizes). Have an idea for a meetup or want to help lead a Meetup event? Send me a message! About me: I am sustainability and health journalist, eco-prenuer and a hostest with the mostest (mostest what, I don't know, but I love a good rhyme). I am a big fan of organic, fair trade chocolate and cha, cha, chia seeds...and I despise plastic laced with BPA and other toxins and un-labeled (or any) GMOs lurking in our food. I try to carry a reusable bottles and bags...but forget sometimes. I don't drive a hybrid (yet), but I try to carpool whenever I can. I am human...and trying to be a better human and make the world a better place while also enjoying life to the fullest. Let's do some good, meet some great people and have some fun!"
Halal Boy Meets,0,"Hi Everyone!
I'm Halal Boy and I am passionate about Halal Food especially in the SF Bay Area. I find good Halal food options extremely lacking throughout the South Bay, East Bay, Peninsula and in SF. There's only so much mediocre Mediterranean, Pakistani and Indian food you can eat.
I'm passionate about cooking and love eating with and feeding people. If you love food, are interested in the Halal scene or observe Halal come join me and we will do regular cooking outings, BBQs in parks, talk about all your favorite food and figure out how Halal food can have more of a presence in the Bay Area and in the US.
I've been gramming about Halal food in the Bay for a few months now so check me out @HalalBoyEats !
I look forward to sharing some delicious food with you soon :)"
Walnut Creek Paleo Pals,0,"Are you trying to eat as clean and as close to nature as possible? Then this is the group for you. Maybe your health and wellness is directly tied to your diet in some way (isn't everybody's?!) but perhaps you have food sensitivities, celiac disease, allergies, IBS, FODMAP, or some other issues - then this is the group for you. Do you find it challenging to try to stick to this way of eating in our very busy, very processed world. Looking to build a network of supportive people who are interested in living a healthy, unprocessed, wholefood based lifestyle and would like to share ideas, recipes, information, and most importantly SUPPORT. Let's help each other live the healthiest life we can. I'm open to suggestions for any kinds of activities - let me know what you are interested in!"
Oakland-Berkeley-Alameda Natural Parenting Group,0,"This meetup group is for parents and parents-to-be who want to take a more natural approach to parenting. If you trust that nature is intrinsically intelligent, and are trying your best to live in harmony with it, then this group is for you.
Our goal is to create a supportive community of parents who share similar philosophies and therefore similar challenges, questions and insights. We also want to provide information about new scientific research on the subjects of:
- Birth
- Attachment Parenting
- Breastfeeding
- Vaccines
- Nutrition
- Anything else you'd like to add!
Since meetup.com charges us $144 annually to use their platform, we as a community have chosen to share that fee amongst all our members. For that reason, we charge $10 annually to each member to join the group. You have a two week free trial before $10 is due."
South Bay Hiking With Kids Meetup,0,"This is a group for parents with younger kids who want to explore the great outdoors (with their kids) in the South Bay and Santa Cruz. Kids enjoy hiking more when they have similar aged friends to hike with. We combine hiking with good ol' fashion nature exploration and play along the way. We typically meet once a month for a shortish hike (2-3 miles) that includes stops along the way for snacks and exploration.
Our hikes are often single track, windy trails and sometimes with obstacles along the way. This is partly intentional, as it helps keep kids engaged in the hike.  Wide, paved trails tend to be less interesting for kids.  So, most of our hikes are not stroller friendly. If you have a younger child who may not be able to hike long distances a child carrier is recommended.  
For the protection of our members profiles without a photo will be removed. 
"
BayArea parents for healthy kids,0,"We are a group of parents and caregivers interested in learning about and discussing all aspects of raising healthy kids.  That includes healthy bodies, healthy relationships, healthy spirituality and connection with nature, and healthy minds.  Most of all we want to support healthy families, which includes your relationship to your kids."
Monterey Nutrition & Cleansing Meetup,0,"Welcome! This group is for everyone! We all need basic daily nutrition in a simple, easy, convenient way. I will be hosting information lectures to help you improve your health, detoxify your body, and heal. Look forward to networking and meeting those interested in the same path to health. :)"
Sing-along Story Time,0,"Sing-along Story Time is currently only available for private community classes. Please contact us if your community would like to become a sing-along partner at singalongstorytime.com.
This is a group for parents or caregivers of Bay Area children! Parents are clamoring for activities that engage their children without a screen, that also builds and encourages our community to get to know their neighbors.
Caregivers and their children are welcome to come sing, read, move and socialize with routine songs, a varying curriculum and a lot of fun! The class is modeled after circle time, which has proven to be of the most effective ways to encourage a child's growth and development in all areas.
Sing-along Story Time was selected as the winner of the 2016 Old Mountain View Best Businesses Award and the 2017 & 2016 Old Mountain View Small Business Excellence Award in the Child Care and Day Care category!!"
Holistic Healthy Living Meetup,0,This group is for individuals and families who are interested in taking charge of their health without the use of medications or surgeries. We provide a safe and nurturing environment to empower and educate people about living a healthy holistic life. Healthy meal provided with awesome people. We started this group to connect with those who are wanting to live their lives at 100%.
"Our Health is in Our Hands, Oakland!",0,"This group will spread information and understanding about the choices we make and how they relate to our health outcomes, with the goal of empowering our members to make the best decisions they can to support their optimum health. Our group will support each other with knowledge, and become a referral network for finding the wellness and healthcare solutions we need. The early stages of our group will be based on workshops that explore the adverse effects of everyday bodycare and food ingredients, gut health as the foundation for whole body wellness, and strategies for overcoming fatigue and burn out. I hope you will join us!"
Santa Cruz Attachment Parenting Meetup,0,"We're a group of parents who see our warm, respectful and joyful relationship with our children as the source of their healthy development, their self confidence and their desire to follow our example. We work to cultivate this type of relationship through learning about child development, practicing positive parenting skills, and hanging out with like-minded families."
"Help for SHY KIDS!!  After School Park Days, Making Friends!",0,"I was inspired to start this group by our sweet, 8 year old daughter. Our daughter loves to interact and play with other kids, but needs more opportunities to develop social skills that help in making new friends. My hope is to provide the opportunity for more positive, fun experiences with other children, and offering the opportunity to gain more self confidence and social skills in the process. If you have a child who has difficulty at school or making new friends due to shyness, social anxiety, or similar, this may be an ideal group to help overcome some of these issues. We look forward to meeting other families and kiddos, hope to see you soon!"
I Love My Natural Hair Meetup,0,"I Love My Natural Hair Meetup is a support group for women and men who wear their hair natural, transitioning from chemicals to natural hair or who are considering going natural. Whatever stage you are in your natural journey, please join us as we support and educate each other. "
Bay Area Fro Friends,0,"This group is for the kinky, curly, coily and transitioning hair friends. We meet to discuss everything about natural hair and beauty. It's a great way to make friends, talk about hair, learn more ways to style and discuss challenges that we face. We will also have plenty of social gatherings as well. This is more than just a group about hair. It's a sisterhood with women who are proud to rock their hair the way it grows out of our head!"
Black Hair Naturalistas {Bay Area},0,"This group is for women (and men) looking to share their natural hair journeys no matter if you are just starting or have been on it for years. We'll meet to discuss and show techniques and hairstyles for various hair types, share and try products and just have fun being natural.   All meetups will focus on natural hair networking and highlights will include:
 * Guest hair and make-up stylists to teach different techniques and provide tips to our natural personal best.  
* Creation of DIY products such as shampoos, deep conditioners and shea butter mixtures.  We've probably all watched the YouTube videos, so let's make some together. 
* Current and new product reviews as well as the sharing of products we are currently using that we like or don't like.  Used that shampoo one time and don't like it?  Bring it and let another natural try it taking it home in a sample container we'll provide. 
* Information and discussion about things every naturalista wants to know:  How often to wash, what oils to use (carriers and essentials), what's my hair type, how often and how do I trim my hair (dry or wet), should I finger detangle or use a Denman brush or both and how do I color natural hair. The list goes one and on..... 
* Children and natural hair.  How to care for it and the best products available. 
* Product samples
* Giveaway drawing for products, natural hair apparel and more 
Our group will meet every other month starting in June with light refreshments, great music and you! Look forward to sharing and learning with my Naturalistas! 
Sheree - Head Naturalista "
San Francisco Natural Hair Meetup,0,"This is a group for anyone who is just starting their natural hair journey (like me), intermediates or lifelong natural hair Nubians."
San Francisco Bay Area Ketogenic / LCHF Diet Meetup,0,This is a group for people who have discovered the amazing benefits of the Ketogenic/LCHF diet. Let's get together and exchange information and about our own experiences with the Keto Diet. 
Buddhist Chanting Meetup,0,Anyone who is interested in transforming their life and unlocking their highest potential from within through chanting and community. A good place to go if you have been interested in Buddhism and chanting.
Eating for Healing Meetup,0,"If you are here you are probably aware of the body's natural ability to heal itself given the right nutritional support. So, welcome to the tribe! Your body is designed to be an amazing vehicle for you through life. Let's make sure it is properly nourished for the long-haul in this soulful journey. 
We'll have workshops, potlucks, and anything else that we feel is in alignment with this theme.
Namaste,
Erika"
"Health & Wellness Meetup (Capitola, Santa Cruz, Aptos)",0,"My goal is to make our community the healthiest in California! Join me on an incredible ride to living your best life through optimizing your health on all levels! I will be organizing workshops and wellness fairs on a health & wellness lifestyle.  If you are just beginning your health journey or an athlete looking for advanced recovery, there will be something for all levels! Stay tuned!"
Video Screening & Discussion - Healing Compulsive Eating,0,"Meetup to see the video of a hit show, ""LEFTOVERS, the Ups & Downs of a Compulsive Eater."" Discussion follows. Hosted by Marcia Kimmell, one of the actor/creators of LEFTOVERS and the SF Integrative Health Network's Scott Hanedy. Sunday, June 2nd, 4:30. RSVP required. (See www.meetup.com/SF-Integrative-Health-Network/events/117015992/). This event is a project of Theater Residencies, Inc., a non-profit corporation."
BDD Support Group Meetup,0,"This is a support group for those living with BDD (Body Dysmorphic Disorder). This group is for those who are preoccupied and obsessed about a certain body part/s which interferes and paralyzes your life. Our goal is to restore our ""self"" into a fully accepted, truly happy and content person, and help you find recovery from the debilitating and destructive nature of BDD and other body image challenges. We understand that attending a BDD support group will be a challenge due to the nature of the disorder, but trust that showing up challenges the disorder and provides an opportunity to accept and change our way of thinking and to heal. We understand because we have BDD too, and we need this just as much as you because it is part of the healing process.
The gathering is all about being with others who can relate to you and understand what you're going through. The meeting will be a safe and supportive environment in which to share your feelings, frustrations or whatever is on your mind related to living with BDD (or other body image issues). Sharing our stories and experiences will be a big part of us getting together and healing together, and eventually we will use other resources to help us heal and move forward, with formats like the 12-step approach, CBT (Cognitive Behavioral Therapy) practices, DBT (Dialectical Behavior Therapy), as well as some spiritual practices for those who are open to that. 
The meetings are free, but we do accept any free will donations to help cover any related costs of the group. We (Lon and myself) have more than 3 years of experience facilitating BDD meetings in Santa Cruz and Pleasanton. We've learned how to offer a meeting/gathering that is supportive, welcoming and compassionate. If you are interested, you can contact me, Tim, or Lon.
"
Solano County Body Positive Meetup,0,"""In a society that profits from self-doubt, liking yourself is a rebellious act.""
Firstly, this meetup is an MLM-FREE zone. None of our activities will be a hidden ploy to get you to buy oils, leggings, bags, jewelry, skin care, wraps, shakes, or weight-loss products. There are plenty of other groups here on Meetup and FB where people can find that if that is what they are looking for. Secondly, this is an open, safe environment where EVERYONE is seen and heard and valued regardless of weight, size, race, age, gender identity, or religion. This group is about building a supportive community within our community. We all have different stories and different backgrounds but the one thing we share is the belief that all bodies are beautiful and that everyone deserves to live life to the FULLEST. Let's rediscover what it's like to be ourselves before the world taught us to be self-conscious, and let's relearn how to PLAY! 
"
Solano County Body Positive Yogis,0,"Come explore all of the positive benefits of yoga! Anyone wanting to learn or practice yoga in a size-friendly, body positive, open environment is welcome! All are welcome!"
Clean Living For The Busy Life,0,"This is a group for like minded people that are interested in sharing tips, tricks, and tested products for a cleaner lifestyle. Clean life styles can have many meanings, my love and passion is educating and learning from others on how to make this lifestyle easy for the busy person!"
TOPS (Take Off Pounds Sensibly) - Silicon Valley,0,"Support groups for losing weight. These are the Silicon Valley area chapters of TOPS,  We meet weekly at different locations for a weigh-in and a health and wellness presentation. We do not sell any special food; we just encourage one another."
Lifestyle As Medicine,0,"This group is predicated on the notion that a healthy lifestyle is the best medicine for our society's most damaging diseases. The group will discuss proven methods and habits to better our day to day life to benefit us for many years to come. We will identify the major barriers standing between us and healthy habits, and strategize helpful ways to overcome them or work around them. Additionally, the group mentality is key to supporting and fostering healthy change. We can be each other's support network, build friends and alliances, and work to help each attendee feel they are part of something bigger than themselves."
Set Your Love Free: Women's Empowerment Meetup,0,"Welcome! This group is for women who seek empowerment, self-love and connection in regards to their sexuality, intimate relationships and love life. Whether you are on a spiritual journey or just wanting more support in regards to these issues, you are welcome here."
Social Detective Adventures for kids and parents,0,"We are passionate about teaching kids social emotional intelligence in fun and engaging ways. Come bring your elementary school aged kids to play with us and also discuss important topics around expanding kids emphatic ability, getting along with peers, leadership, mind-body connection and other faucets of EQ- the best predictor of happiness and success. Led by a known child psychologist and speaker Dr. Jessum PhD, an author of award winning book: ""Diary of Social Detective"". Our purpose is to have free and low cost events for kids and parents to promote emotional intelligence and social skills development in elementary school kids. Note that some events are for parents only due to the nature of the location"
Raising Empowered Kids,0,"Global transformation starts in community, home and body!  #TogetherWeTransform  #ConsciousnessIsCool
This is a subgroup to Awaken Healing Relationships in Family & Community, which emphasizes personal transformation through public playshop trainings, private family guidance sessions, and preschool development programs.  
Meetups will range from Playshop Trainings to Intentional Family Play, where you will participate in age-appropriate yoga poses, creative movement, group games, mindfulness-based practices, imaginative self-reflection, meditation, sound making, songs, and techniques to cultivate your intuitive senses. 
If this group gets too full to accept your membership, please visit us and enjoy the same (and more!) Meetup opportunities at our other group.  We are grateful for your courage to grow a #CalmMindHappyHeart way of living for yourself and the ones you love!"
Empowered Parenting: Essential oils for mothering,0,"Our Purpose: To give everybody parent and kiddo the opportunity to have their own Essential Oil Experience, and to see for themselves Why they are so Powerful This group is for new and experienced mamas and parents that are curious, those that are skeptical, those that already have experience, and all who are open to learning and sharing about using plant-based, pill-free natural solutions to optimize physical & emotional health for yourself, your family, and loved ones. We'll talk about the science of these oils, their constituent properties, and their effects on the mind, body & spirit. All are welcome, bring a friend or family member who's also interested in growth, learning, and support.
I picture the group engaging in essential oil classes, sampling products, gathering for social activities outside of classes. I welcome all levels of interest, from beginner to those with essential oil experience as well as those looking to start their own business. Come learn about these amazing therapeutic grade oils and take charge of your families wellness! If you are a medical practitioner, doula, nurse, chiropractor, acupuncturist, midwife, massage therapist, energy worker, esthetician, family therapist, or the CEO of your houehold etc., bring your enthusiasm and questions."
Bay Area Seniors Rock!,0,"Would you like to meet others of about your age who might have the same memories, associations, and interests?
Join our group of active adults looking to share adventures, make new friends, and have new conversations. We're interested in a lot of things, from hikes and bocce ball, to theater, museums and musical events of all sorts, from simple walks in the park, to home pot lucks and game nights.
To join, 2 things to know:
1) we REQUIRE A PHOTO of YOU so we can recognize you at events. BE SURE to post a recent PHOTO.
2 We also ask for $15/yr mandatory dues, which pay for our Meetup expenses. You'll have 30 days to make this payment, once approved, and can make it from our home page. 
P.S. You can also organize a gathering according to your own interests. This group is a social collective or club of clubs. No one person sets the agenda for the group. Any member can lead an activity- simply contact one of the Organizers on our home page advising of your event. Someone will get back to you shortly."
Sacramento Healthy Aging Meetup,0,This is a meetup for those interested in aging healthy. We will explore healthy aging primarily through nutrition and exercise. 
BODY AND HEARTH - Holistic Arts for the Soul,0,"Come gather with others to experience and explore holistic activities that promote wellness, personal growth, longevity, and joyful living. Body and Hearth has ongoing events like Reiki Circles, Sound Meditations, Shamanic Drumming, yoga, arts and crafts, wellness and empowerment classes, and so much more, that provide a moment of respite, connection, and balance to our busy lives."
