name,description,topics
Oakland Breast Cancer Survivors - Let's Talk!,"This is a group for working professional women who have been through breast cancer treatment in the past year or two. I started this group to meet up with a small group of women who also wish to talk about the recovery process, experiences, fears, and joys of breast cancer survival. Meetings will be held in the Berkeley-Oakland area.","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Moms who Survived Breast Cancer', u'urlkey': u'moms-who-survived-breast-cancer', u'id': 76057}, {u'name': u'Offering Support Post Breast Cancer', u'urlkey': u'offering-support-post-breast-cancer', u'id': 76058}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Banish Breast Cancer Blues - OY to JOY in 90 Days or Less!,"<p>This group works with women who have survived the woes of breast cancer treatment, only to find themselves struggling daily with the fear of recurrence, thus sapping the joy and energy from their lives, to understand how healthy lifestyle choices aid in promoting overall wellness, happiness and ultimate healing. We have developed a 5-step program for breast cancer survivors that will increase energy and enthusiasm, as it decreases weight and worry - From Oy to JOY within 90 Days or Less, YES! </p> 
<p>As a registered nurse, lymphatic therapist and cancer coach who had been working for years with breast cancer survivors, even before my own diagnosis, I know how very few, if any options, other than years of medication, are offered following basic cancer treatment. It is my goal to enable, empower and educate survivors on how they can reduce their risk of recurrence and lymphedema and live joyFULLY after breast cancer.</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u""Women's Support"", u'urlkey': u'womens-support', u'id': 144477}]"
Awakening to Your Journey with Breast Cancer Meetup,"<p>This meetup is to bring together women interested in community and awakening to the healing journey offered to us. As a woman affected by cancer, you want to be empowered in life, heal, and prevent recurrence. </p>
<p>We will look at healing not only from a physical level, but also emotional, mental, and spiritual. As a fellow woman who has been touched by cancer, I would love to share our journeys with one another as a source of inspiration and love. The focus of this group will be to explore ways to continue forward on our healing path in a powerful way. &lt;br&gt;</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Retreat From Cancer,"<p>At our day retreats, we will review holistic wellness treatments, introduce you to amazing resources and optional inspirational demonstrations that will provide you with knowledge and hope to contine your journey.</p>","[{u'name': u'Herbalists', u'urlkey': u'herbalists', u'id': 1013}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Good Day Yoga,"<p>Yoga for cancer patients, survivors and caregivers</p>","[{u'name': u'Yoga', u'urlkey': u'yoga', u'id': 244}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Hatha Yoga', u'urlkey': u'hatha-yoga', u'id': 18525}, {u'name': u'Gentle Yoga', u'urlkey': u'gentle-yoga', u'id': 18960}, {u'name': u'Vinyasa Yoga', u'urlkey': u'vinyasa-yoga', u'id': 26387}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'yoga classes', u'urlkey': u'yoga-classes', u'id': 84721}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Cancer Survivor Support', u'urlkey': u'cancer-survivor-support', u'id': 250671}]"
Komen 3-Day Walkers - Hands Up For Hooters,"<p>We are Hands Up For Hooters, the 3rd largest team in the US walking and fundraising for the Susan G. Komen 3-Day event, based right here in Sacramento/Fair Oaks.&nbsp;<span>&nbsp;Over the next year, we will train to be able to walk 20 miles a day (we're not kidding) for 3 days in a row in the Komen 3-Day in San Diego this coming November. Don't worry, you really CAN do it. We start at 3 miles each day and work up. You will get in shape, you'll meet new positive friends with an ""I can do it"" attitude, and you will have a group to safely walk with every Sunday morning, while focusing on creating a world without death from breast cancer. We start increasing our miles in May, but til then, we walk only 3 miles every Sunday at 8am. We meet in the heart of Fair Oaks Village, across from the Fair Oaks Coffee and Deli (10223 Fair Oaks Blvd). You'll see us standing on the corner. Our name is Hands Up For Hooters and you can read about us (or join our team) at <a>www.HandsUpForHooters.com.</a>&nbsp;&nbsp;</span></p>
<p>You are welcome to come walk with us on Sunday mornings, and hear about our team and our fundraising success.&nbsp; Over the last 3 years our team has raised over $530,000 for Komen, to help bring an end to death from breast cancer.</p>","[{u'name': u'Fitness', u'urlkey': u'fitness', u'id': 242}, {u'name': u'Walking', u'urlkey': u'walkers', u'id': 933}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Outdoor  Fitness', u'urlkey': u'outdoor-fitness', u'id': 15672}, {u'name': u'Walking For Weight Loss', u'urlkey': u'walking-for-health-and-weight-loss', u'id': 15835}, {u'name': u'Walking for Fitness', u'urlkey': u'walking-for-fitness', u'id': 15893}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Exercise and Fitness', u'urlkey': u'exercise-and-fitness', u'id': 58155}, {u'name': u'Walking for health', u'urlkey': u'walking-for-health', u'id': 142171}]"
Oakland Breast Cancer Survivors - Let's Talk!,"This is a group for working professional women who have been through breast cancer treatment in the past year or two. I started this group to meet up with a small group of women who also wish to talk about the recovery process, experiences, fears, and joys of breast cancer survival. Meetings will be held in the Berkeley-Oakland area.","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Moms who Survived Breast Cancer', u'urlkey': u'moms-who-survived-breast-cancer', u'id': 76057}, {u'name': u'Offering Support Post Breast Cancer', u'urlkey': u'offering-support-post-breast-cancer', u'id': 76058}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Banish Breast Cancer Blues - OY to JOY in 90 Days or Less!,"<p>This group works with women who have survived the woes of breast cancer treatment, only to find themselves struggling daily with the fear of recurrence, thus sapping the joy and energy from their lives, to understand how healthy lifestyle choices aid in promoting overall wellness, happiness and ultimate healing. We have developed a 5-step program for breast cancer survivors that will increase energy and enthusiasm, as it decreases weight and worry - From Oy to JOY within 90 Days or Less, YES! </p> 
<p>As a registered nurse, lymphatic therapist and cancer coach who had been working for years with breast cancer survivors, even before my own diagnosis, I know how very few, if any options, other than years of medication, are offered following basic cancer treatment. It is my goal to enable, empower and educate survivors on how they can reduce their risk of recurrence and lymphedema and live joyFULLY after breast cancer.</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u""Women's Support"", u'urlkey': u'womens-support', u'id': 144477}]"
Knitted Knockers,"<p>We are a group of dedicated woman meeting to make Knitted Knockers. Knitted Knockers are a soft, comfortable handcrafted breast forms made by volunteers for woman who have had mastectomies. The focus is to provide free distribution of breast prostheses to breast cancer survivors.</p>","[{u'name': u'Knitting', u'urlkey': u'knitting', u'id': 212}, {u'name': u'Crafts', u'urlkey': u'craftswap', u'id': 10099}, {u'name': u'DIY (Do It Yourself)', u'urlkey': u'diy', u'id': 10438}, {u'name': u'Handmade Crafts', u'urlkey': u'handmade-crafts', u'id': 16459}, {u'name': u'Community Service', u'urlkey': u'community-service', u'id': 18866}, {u'name': u'Makers', u'urlkey': u'makers', u'id': 43887}, {u'name': u'Knitting Circle', u'urlkey': u'knitting-circle', u'id': 46642}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Charity Knitting', u'urlkey': u'charity-knitting', u'id': 99164}, {u'name': u'Community Service and Volunteer Work', u'urlkey': u'community-service-and-volunteer-work', u'id': 116972}]"
Awakening to Your Journey with Breast Cancer Meetup,"<p>This meetup is to bring together women interested in community and awakening to the healing journey offered to us. As a woman affected by cancer, you want to be empowered in life, heal, and prevent recurrence. </p>
<p>We will look at healing not only from a physical level, but also emotional, mental, and spiritual. As a fellow woman who has been touched by cancer, I would love to share our journeys with one another as a source of inspiration and love. The focus of this group will be to explore ways to continue forward on our healing path in a powerful way. &lt;br&gt;</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Retreat From Cancer,"<p>At our day retreats, we will review holistic wellness treatments, introduce you to amazing resources and optional inspirational demonstrations that will provide you with knowledge and hope to contine your journey.</p>","[{u'name': u'Herbalists', u'urlkey': u'herbalists', u'id': 1013}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Good Day Yoga,"<p>Yoga for cancer patients, survivors and caregivers</p>","[{u'name': u'Yoga', u'urlkey': u'yoga', u'id': 244}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Hatha Yoga', u'urlkey': u'hatha-yoga', u'id': 18525}, {u'name': u'Gentle Yoga', u'urlkey': u'gentle-yoga', u'id': 18960}, {u'name': u'Vinyasa Yoga', u'urlkey': u'vinyasa-yoga', u'id': 26387}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'yoga classes', u'urlkey': u'yoga-classes', u'id': 84721}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Cancer Survivor Support', u'urlkey': u'cancer-survivor-support', u'id': 250671}]"
Komen 3-Day Walkers - Hands Up For Hooters,"<p>We are Hands Up For Hooters, the 3rd largest team in the US walking and fundraising for the Susan G. Komen 3-Day event, based right here in Sacramento/Fair Oaks.&nbsp;<span>&nbsp;Over the next year, we will train to be able to walk 20 miles a day (we're not kidding) for 3 days in a row in the Komen 3-Day in San Diego this coming November. Don't worry, you really CAN do it. We start at 3 miles each day and work up. You will get in shape, you'll meet new positive friends with an ""I can do it"" attitude, and you will have a group to safely walk with every Sunday morning, while focusing on creating a world without death from breast cancer. We start increasing our miles in May, but til then, we walk only 3 miles every Sunday at 8am. We meet in the heart of Fair Oaks Village, across from the Fair Oaks Coffee and Deli (10223 Fair Oaks Blvd). You'll see us standing on the corner. Our name is Hands Up For Hooters and you can read about us (or join our team) at <a>www.HandsUpForHooters.com.</a>&nbsp;&nbsp;</span></p>
<p>You are welcome to come walk with us on Sunday mornings, and hear about our team and our fundraising success.&nbsp; Over the last 3 years our team has raised over $530,000 for Komen, to help bring an end to death from breast cancer.</p>","[{u'name': u'Fitness', u'urlkey': u'fitness', u'id': 242}, {u'name': u'Walking', u'urlkey': u'walkers', u'id': 933}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Outdoor  Fitness', u'urlkey': u'outdoor-fitness', u'id': 15672}, {u'name': u'Walking For Weight Loss', u'urlkey': u'walking-for-health-and-weight-loss', u'id': 15835}, {u'name': u'Walking for Fitness', u'urlkey': u'walking-for-fitness', u'id': 15893}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Exercise and Fitness', u'urlkey': u'exercise-and-fitness', u'id': 58155}, {u'name': u'Walking for health', u'urlkey': u'walking-for-health', u'id': 142171}]"
Oakland Breast Cancer Survivors - Let's Talk!,"This is a group for working professional women who have been through breast cancer treatment in the past year or two. I started this group to meet up with a small group of women who also wish to talk about the recovery process, experiences, fears, and joys of breast cancer survival. Meetings will be held in the Berkeley-Oakland area.","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Moms who Survived Breast Cancer', u'urlkey': u'moms-who-survived-breast-cancer', u'id': 76057}, {u'name': u'Offering Support Post Breast Cancer', u'urlkey': u'offering-support-post-breast-cancer', u'id': 76058}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Banish Breast Cancer Blues - OY to JOY in 90 Days or Less!,"<p>This group works with women who have survived the woes of breast cancer treatment, only to find themselves struggling daily with the fear of recurrence, thus sapping the joy and energy from their lives, to understand how healthy lifestyle choices aid in promoting overall wellness, happiness and ultimate healing. We have developed a 5-step program for breast cancer survivors that will increase energy and enthusiasm, as it decreases weight and worry - From Oy to JOY within 90 Days or Less, YES! </p> 
<p>As a registered nurse, lymphatic therapist and cancer coach who had been working for years with breast cancer survivors, even before my own diagnosis, I know how very few, if any options, other than years of medication, are offered following basic cancer treatment. It is my goal to enable, empower and educate survivors on how they can reduce their risk of recurrence and lymphedema and live joyFULLY after breast cancer.</p>","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Meditation', u'urlkey': u'meditation', u'id': 1322}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u""Women's Health and Wellness"", u'urlkey': u'womens-health-and-wellness', u'id': 46865}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u""Women's Support"", u'urlkey': u'womens-support', u'id': 144477}]"
Retreat From Cancer,"<p>At our day retreats, we will review holistic wellness treatments, introduce you to amazing resources and optional inspirational demonstrations that will provide you with knowledge and hope to contine your journey.</p>","[{u'name': u'Herbalists', u'urlkey': u'herbalists', u'id': 1013}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Cancer', u'urlkey': u'cancer', u'id': 10380}, {u'name': u'Cancer Recovery', u'urlkey': u'cancer-recovery', u'id': 17532}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Cancer and Nutrition', u'urlkey': u'cancer-and-nutrition', u'id': 21272}, {u'name': u'Cancer Fighters', u'urlkey': u'cancer-fighters', u'id': 26923}, {u'name': u'Cancer Survivors', u'urlkey': u'cancer-survivors', u'id': 34008}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Komen 3-Day Walkers - Hands Up For Hooters,"<p>We are Hands Up For Hooters, the 3rd largest team in the US walking and fundraising for the Susan G. Komen 3-Day event, based right here in Sacramento/Fair Oaks.&nbsp;<span>&nbsp;Over the next year, we will train to be able to walk 20 miles a day (we're not kidding) for 3 days in a row in the Komen 3-Day in San Diego this coming November. Don't worry, you really CAN do it. We start at 3 miles each day and work up. You will get in shape, you'll meet new positive friends with an ""I can do it"" attitude, and you will have a group to safely walk with every Sunday morning, while focusing on creating a world without death from breast cancer. We start increasing our miles in May, but til then, we walk only 3 miles every Sunday at 8am. We meet in the heart of Fair Oaks Village, across from the Fair Oaks Coffee and Deli (10223 Fair Oaks Blvd). You'll see us standing on the corner. Our name is Hands Up For Hooters and you can read about us (or join our team) at <a>www.HandsUpForHooters.com.</a>&nbsp;&nbsp;</span></p>
<p>You are welcome to come walk with us on Sunday mornings, and hear about our team and our fundraising success.&nbsp; Over the last 3 years our team has raised over $530,000 for Komen, to help bring an end to death from breast cancer.</p>","[{u'name': u'Fitness', u'urlkey': u'fitness', u'id': 242}, {u'name': u'Walking', u'urlkey': u'walkers', u'id': 933}, {u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Outdoor  Fitness', u'urlkey': u'outdoor-fitness', u'id': 15672}, {u'name': u'Walking For Weight Loss', u'urlkey': u'walking-for-health-and-weight-loss', u'id': 15835}, {u'name': u'Walking for Fitness', u'urlkey': u'walking-for-fitness', u'id': 15893}, {u'name': u'Exercise', u'urlkey': u'excercise', u'id': 25375}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Exercise and Fitness', u'urlkey': u'exercise-and-fitness', u'id': 58155}, {u'name': u'Walking for health', u'urlkey': u'walking-for-health', u'id': 142171}]"
"Union City:""Gift of Aliveness"" Mental Health Meetup Group","This group is for those who are facing major life challenges or an illness.Whether it's depression, stress, cancer treatment or any other challenges, you are welcome to come. You will be guaranteed to feel a profound connection with yourself and others that will uplift your mind which will open you up to new possibilities.  It is for those who are who wants to join a supportive connected group where everyone will be heard, be fully self-express in the healing process. I look forward to seeing you there!","[{u'name': u'Self-Improvement', u'urlkey': u'self-improvement', u'id': 3336}, {u'name': u'Spirituality', u'urlkey': u'spirituality', u'id': 10290}, {u'name': u'Wellness', u'urlkey': u'wellness', u'id': 10306}, {u'name': u'Holistic Health', u'urlkey': u'holistic-health', u'id': 15478}, {u'name': u'Alternative Medicine', u'urlkey': u'alternative-medicine', u'id': 17150}, {u'name': u'Choosing to LIVE with Fibromyalgia', u'urlkey': u'choosing-to-live-with-fibromyalgia', u'id': 18364}, {u'name': u'Support', u'urlkey': u'support', u'id': 19925}, {u'name': u'Healthy Living', u'urlkey': u'healthy-living', u'id': 20221}, {u'name': u'Self-Empowerment', u'urlkey': u'self-empowerment', u'id': 38757}, {u'name': u'Mental Health Support', u'urlkey': u'mental-health-support', u'id': 69470}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
Oakland Breast Cancer Survivors - Let's Talk!,"This is a group for working professional women who have been through breast cancer treatment in the past year or two. I started this group to meet up with a small group of women who also wish to talk about the recovery process, experiences, fears, and joys of breast cancer survival. Meetings will be held in the Berkeley-Oakland area.","[{u'name': u'Breast Cancer Survivors', u'urlkey': u'bcs', u'id': 1275}, {u'name': u'Breast Cancer Survivors: Networking', u'urlkey': u'breast-cancer-survivors-networking', u'id': 51780}, {u'name': u'Breast Cancer', u'urlkey': u'breast-cancer', u'id': 55479}, {u'name': u'Young Breast Cancer Survivors', u'urlkey': u'young-breast-cancer-survivors', u'id': 75737}, {u'name': u'Moms who Survived Breast Cancer', u'urlkey': u'moms-who-survived-breast-cancer', u'id': 76057}, {u'name': u'Offering Support Post Breast Cancer', u'urlkey': u'offering-support-post-breast-cancer', u'id': 76058}, {u'name': u'Breast cancer support', u'urlkey': u'breast-cancer-support', u'id': 92177}, {u'name': u'Young Women Affected by Breast Cancer', u'urlkey': u'young-women-affected-by-breast-cancer', u'id': 1440802}]"
