name,description,topics
#Resist: Monterey,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Burlingame,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Daly City,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Los Altos,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Menlo Park,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Mountain View,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Pacifica,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Redwood City,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: San Bruno,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: San Carlos,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: South San Francisco,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Sunnyvale,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: San Francisco,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Sacramento,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Palo Alto,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Stanford,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: San Mateo,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
#Resist: Alameda,"<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
"#Resist: Brentwood, CA","<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
"#Resist: Concord, CA","<p>Concerned about where the country is heading? You're not alone. Join others who care about what's happening to democracy, equality, human rights, social justice, sustainability, and other important topics.  It's ok if you've never been to a protest, march, or town hall -- start here. You really can make a difference.</p>
<p>WHAT YOU CAN DO<br> - Join this group now<br> - Schedule one of our Meetup ideas in your neighborhood<br> - Discuss your own Meetup ideas in the group conversation</p>
<p>OUR COMMUNITY GUIDELINES<br> - Be Peaceful<br> - Be Safe<br> - Be Kind<br> - Be Respectful<br> - Be Real</p>","[{u'name': u'Environment', u'urlkey': u'environment', u'id': 89}, {u'name': u'Human Rights', u'urlkey': u'humanrights', u'id': 1546}, {u'name': u'LGBT', u'urlkey': u'lgbtfriends', u'id': 10050}, {u'name': u'Social Movements', u'urlkey': u'movement', u'id': 10460}, {u'name': u""Women's Rights"", u'urlkey': u'womens-rights', u'id': 15910}, {u'name': u'Sustainability', u'urlkey': u'sustainability', u'id': 15998}, {u'name': u'Immigration', u'urlkey': u'immigration', u'id': 17427}, {u'name': u""Women's Empowerment"", u'urlkey': u'womens-empowerment', u'id': 17933}, {u'name': u'Social Justice', u'urlkey': u'social-justice', u'id': 17986}, {u'name': u'Activism', u'urlkey': u'activism', u'id': 19197}, {u'name': u'Equality', u'urlkey': u'equality', u'id': 22710}, {u'name': u'LGBTQ', u'urlkey': u'lgbtq', u'id': 64804}]"
