name,class,description
Friday Night Social!,1,"TGIF! Whether you're new to the San Francisco Bay Area or a Bay Area native, if you've been eagerly anticipating the arrival of the weekend, let's kick back and celebrate!
I hope this meetup will be a member-driven forum for a variety of activities. If you have ideas for events, PLEASE let me know! Whether it's a movie, a show, or an extended happy hour, Friday is the night. Newcomers to the SF Bay Area especially welcome.
As we're getting off the ground, please remember to read the RSVP policy for this group on the message board! It helps so much when people are prompt in updating their RSVPs. Thanks!!"
SF Bay Sailing Meetup Group,1,"A place for Skippers and Crew to ""Meetup"" and share a safe, enjoyable day on the water while practicing sailing skills and learning more about boats, sailing and the sea.
And, of course, we are the newest, classiest and best looking sailing meetup group in the Bay Area. ;-)
If you have taken a small boat sailing or basic keel-boat class and would like to get some experience actually working a sailboat on the Bay, then this Meetup group is for you. Don't be offended by being called a Newbie, sharing our love of sailing is what we enjoy most.
While it should not need to be said, please know that everyone is welcome here. Being chosen for an event is completely based on order of sign-up and confirmation. 
When you sign up for an event, you must be serious about attending. You may not sign up as ""something that you might like to do"" and then decide at the last minute that you would rather do something else. With other Meetup groups this might be totally acceptable. But here if you take a spot, that someone else would have gladly filled, and don't show up, you have deprived someone else of the opportunity to enjoy a day on the Bay - so you will be removed from the group (even if you have paid for the event).
Oh, and if you act creepy, or make other members uncomfortable, you are out, period. No appeal. If you feel that someone is acting inappropriately, please let me (or Meetup) know.
Yes, we charge for most events. If you think that we make a profit, you are bad at math. The small donations towards expenses that you make do not come close to paying the substantial costs involves in operating and maintaining the boats, but they certainly help and they make doing what we do possible. If you bail on an event at the last minute please do not expect a refund, unless we are able to fill your seat.
Always answer the contact information questions when you sign up or you will not be considered and we cannot confirm your reservation.
Lastly, please keep coming back to the site to check and see if you have been selected to attend. If you have been selected you will receive further information on who, what, when and where. But if you have not been selected, you will not be contacted at all. It would be great if we could do this, but it is everything that we can do just to organize the event and keep the attendees informed. Thank you for your understanding on this one.
Notice: Please be aware that while the State of California may view possession of Marijuana as legal, the United States Government and the U.S. Coast Guard does not. You may not bring marijuana (or any other illegal drugs) onto our vessels. This is not debatable. 
Be assured that the Captains that participate in this Meetup Group are Licensed by the United States Coast Guard which involves extensive training and many years of experience. The boats are well maintained and equipped and we all carry commercial insurance. This is very different than all the other groups who do not have licensed Captains, nor the proper insurance (although many of these people do describe themselves as ""Captains""). If anyone asks you for money to attend a sailing event, ask to see their USCG Captain's license.
We put an emphasis on safety here, but we do want you to have an enjoyable time as well. So, please do understand that we will ask you to wear a life jacket (they are brand new and comfortable), but do come ready to have a great time. Thank you. 
Let's go sailing and have some fun."
EAST BAY SALSA DANCE EVENTS,1,"We meetup at Salsa Dance Classes, Paties, Clubs and Special events!  ALL LEVELS of dancers are a part of this group. 
"
West Valley Moviegoers (Silicon Valley),1,"Hi there - and Welcome to our Meetup group!
My name is Rick Haffner... a long-time South Bay, professional actor, director, vocalist and clown. I have a passion for both Film and live Theatre! - Be sure to check out our LIVE theatregoing group -
Bay Area Theatre Lovers -  - if that interests you!
I earned a Master of Fine Arts degree in Acting & Directing many years ago and am a Screen Actor's Guild/AFTRA member. I love to attend all kinds of movies and enjoy sharing my knowledge of on camera acting, film history and techniques, literature, and any ""insider information"" I may know, with others.
Join us and Meetup with other FUN South Bay Movie Lovers of all ages. Let's share some great films, and enjoy carpools, camaraderie, dinners, drinks, conversations and lively discussions.
Let me know if you would like to become an Assistant Group Organizer (AO) and you can schedule Meetups yourself, for any films you'd like to see! Or you can simply suggest Meetups and post ideas and messages on the Message Boards.
Feel free to post last minute messages like: ""I have the day or evening off today and would like to see ""_________ (fill in the movie title)____"" or simply offer ""Does anybody want to join me for a movie at or in ""_____(name a specific theatre or city)___"" today?
I welcome your feedback and encourage your active participation!
Hope to meetup with YOU at a screening or a theatre soon...
Carpe Diem & Namaste...
:0) Rick

FYI - I can provide entertainment for you or your company and/or refer you to actors, entertainers, magicians, jugglers, stilt-walkers, directors, workshop leaders, shows and performances for just about any kind of event and venue. I have a vast network of friends who perform and entertain... if I can't do it, I probably know someone who can! 
I am also a Certified Laughter Yoga Leader - and coach business people and executives in ESL/ Accent Reduction as well as Public Speaking, acting and singing. Feel free to contact me directly at haffrick@gmail.com
Here's a little about the theatre company whom I have worked with for over 20 years - California Theatre Center (CTC) in Sunnyvale:
I served as a company member and Marketing Director here for over 17 years. CTC is a professional, not-for-profit, repertory theatre based at The Sunnyvale Theatre... the company employs a talented and versatile, full-time acting company which performs a rich repertory of hour-long plays for Young Audiences during the traditional school year (all over the West Coast!) and full-length plays for adults and families (CTC Summer Rep) at the The Sunnyvale Community Center on Remington Drive during June and July.
CTC has toured all over the world and has won numerous awards and honors. I got to travel and perform in Fiji, New Zealand and The Cook Islands with CTC! The company also offers an outstanding Education program for children of all ages in several South Bay locations taught by the professional actors in the company. www.ctcinc.org"
Mensa / San Francisco Region,1,"This MeetUp provides a dynamic way for members of San Francisco Regional Mensa to get the latest on Mensa events in the Bay Area and to more easily host their own Mensa events. The idea is that by eliminating the very long lead time now necessary to post things to the Intelligencer, we will have more, and more varied, events on the calendar.
You MUST be a *current* member of Mensa to join this group. When you click ""Join Us"" (above right), please include your full name AND your Mensa membership number so that we can verify your membership.
If you'd like to become a member of Mensa, please go to the SFRM website, 
We hope to see you soon!"
San Francisco Tea,1,Learn about tea (Camellia sinensis). Create community through tea. Support local tea businesses.
San Francisco New England Patriots Fans,1,This group belongs to those that love the game of football and the team of Patriots. A great place to meet with transplants from the New England region and make new friends.
Sacramento Beer Socials,1,"Beer Socials is dedicated to a wide variety of beer tasting activities including;
* Brewery touring and beverage sampling
* Beer Socials
* Private tastings
* Beer festivals
* And much more
Each month, Beer Social participants will have the opportunity to join beer activities designed specifically to taste beer, ale or other unique fermented beverages. Event host/organizers are welcome."
SF Bay Area Nightlife & Social Events,1,Meet others who are interested in local meeting new people. We are not only focused on Nightlife but we will do all sorts of fun events!
Around the Crafting Table,1,"Magic happens when like-minded, friendly women spend time together around the kitchen table. We are a caring community of creative women who enjoy making things by hand.
While most events are focused on paper crafts like scrapbooking or card making we welcome crafters of all styles. Sometimes we craft in our homes and sometimes out in public spaces. Check out the different 
Join us!"
Sacramento Women's Book Club,1,"Meet kindred book lovers in a local Meetup Book Club! Fiction or non-fiction, paperback or hardcover, you'll read a new book (or two!) every month. Come to laugh, share stories and make new friends!"
Play Games in Oakland Every Friday!,1,"Have fun and meet nearby game players! Come to Oakland Friday Open Gaming to play old and new favorites with new friends. We play card games, board games, roleplaying games -- you name it! -- every Friday night from 7:00 PM to midnight at It's Your Move Games (4920 Telegraph Ave., a block south of 51st St. across from Walgreen's). We just ask everyone who can to donate a few dollars to help us keep the lights on. Suggested donation $3-$5, although no one is turned away for lack of funds."
Tri City Women's Social Club! Where Women Come Together,1,"The Tri City Woman's Social Group was designed for women to meet new people and make new friends of all ages. The Assistant Organizers and myself, plan a lot of great events, such as Bingo, Wine Tasting, Happy Hours, Bunco, Lunches, Dining out, Weekend Getaways, Miniature Golf, Karaoke, Volunteering and much more. We are a VERY active group so please join if you plan to attend events.
You are required to pay $10.00 to be a part of our group. Once you join you have 14 DAYS TO ATTEND A MEETUP and evaluate the group before you have to pay the dues.
Our Policy is for 3 ""NO SHOWS IN ONE YEAR"" and you will be removed from the group regardless if you have paid for your membership
We look forward to meeting you,
Your Organizers"
Girlfriends 40s/50s (Women's Social),1,"Can't afford Manolo's, but long for the easy camaraderie of that fabulous foursome? Looking for new girlfriends to laugh, gossip and drink Cosmos with? Like to get dressed up, go out and have fun, whether it's happy hour, concerts in the park, or dancing the night away?
Sure, there are lots of social meet-ups, but sometimes you just want to hang out with the girls, whether it's shopping, concerts in the park or catching the latest chick flick -- with the chicks!!
Friends make life worth living and who among us couldn't use a few more? As Carrie Bradshaw once said ""life doesn't always turn out to be your fantasy......that's why you need friendships that are real......to get you through it all....""
Ladies, please note the following:   #1....Please post a visible picture of YOU (not your dog, not a flower, not a sunset). You must be recognizable!! I will not give access to anyone without a picture of themselves. This is for the safety of all the members. If you do not want to post a picture for privacy reasons, please contact to let me know why.  #2....Please make sure your email is set to receive meetup email.  #3...This is a social group, NOT a business networking group, with a NO SOLICITATION POLICY. Please do not join this group with the intention of promoting your business and do not solicit your organizers or other members to purchase product or host product parties or events. Members who violate this policy will be removed from the meetup.  #4....An RSVP is a social commitment to yourself, the organizer and the rest of the group. If your plans change, please update your RSVP. 
 #5.....If you have problems with your account or paying online, you'll need to contact meetup. They bury the help feature but if you go to 
"
Happy Hour Club,1,"Do you like good beer ? Do you appreciate a decent cocktail ? Do you like relaxing after a stressful week day with a chilled out, friendly, crowd ? Do you hate paying full price fer your booze ?
If so then Happy Hour Club for you. Every couple of weeks or so we'll meet up at a different bar in San Francisco, for a drink or two after work. Usually we'll try and hit up a good happy hour to get the most from our recession hit bucks. Though it's more about the socializing than the drinking. To find us look for a meet-up sign.
As always these events are dependent on getting enough people coming to make it worth my while. So hope you can make it!"
The Roseville Women's Book Club,1,"Welcome to The Roseville Women's Book Club! We are a group of women (all ages are welcome!) that get together to discuss books! It's that simple! We are a very casual and informal book club, meaning that it's just very relaxed. There is no set outline for our meetings, we just talk! We laugh a lot and have fun! Our meetings usually last about 30 minutes to an hour, but the meeting can go longer for those members who continue to hang out and just talk. We also host events that have nothing to do with books at all! Movies, lunch, theater! We hope that members can build some really great friendships through the group so we try and do a non-book related event every month. To get a better idea of what we're about, please take a moment to read the About Us page (located in the ""Pages"" tab), where you will find more information about how the group operates, a list of books that we have read, and a list of other fun events that we have done.
***Disclaimer*** The Roseville Women's Book Club is a casual, informal book club. I usually do not bring discussion questions to the meetings, but members are welcome to bring them if they like. Our meetings are a mixture of discussing the book and socializing with one another. Some discussions/meetings last longer than others and are always intermixed with off topic, social conversation. If you are seeking a more formal book club, with lengthy, in depth, serious discussions, this may not be the book club for you. If you're looking for a book club that is less intimidating and more casual in discussion, then we may be the perfect fit. If you're not sure, please join and try us out.
New Member Request FYIs
- If we are over capacity (capacity determination varies), any new requests will remain in a pending status until we are able to accept new members. 
- In an effort to reduce spam or fake profile requests, your profile must include a real picture. Not a picture of your dog, an avatar, etc. If you change it to something else later on, that's fine, but in order for me to accept the request I need to see a real picture. 
- Your profile must indicate that you are local, meaning you are in the Sacramento/Roseville or surrounding areas."
"Sailing SF & Wine Country: Potluck, Hiking, GIANT's Baseball",1,"Meetup with other fun and outgoing people interested in sailing and misc. unique fun!  We primarily sail-cruise on a comfortable sailboat for some super fun, unique, social activities.  No sailing experience is necessary! Each Meetup will include: sailing, motor cruising, and a potluck meal. From time to time let's enjoy a stop over on land mid-day at either: d/t Sausalito, Sam's in Tiburon, Angle Island for picnic & croquet, McCovey Cove in SF for Giant's baseball games, anchor at some awesome secret beaches to relax in warm coves, cruise the SF City front, and take part in the many festival / holiday events on the bay. Also, for the more adventurous people join us for some of our big Adventure Outings / Excursions - Yoga at Sea, ""Yacht-Golf"", and enjoying beach toys (like inflatable tubes). The sailboats are well built, comfortable, in great condition, and have big canvas dodgers (windshield) and bimini (top) to keep us out of the sun and wind if desired.  All vessels carry up to 6 guests plus the Captain. The boat is set-up for single-handed sailing, but everyone is invited to have a turn on the Helm (steering) or help out with the lines and sails (tacking and gybing)!  The Capt. is a UCGC credentialed operator 100 Ton vessel & 100 miles offshore - also an ASA Sailing Instructor.  Occasionally when the weather isn't great for sailing we utilize the group's limousine for fun, FREE WINE tasting trips to Napa & Sonoma Wine Country, wow!"
Diablo Book Club,1,"Meet kindred book lovers in a local Meetup Book Club! We began in October of 2005, with 8 members. Over the years, we have lost old members & gained new members. Our members range in age from 30's to 60's so there is no age requirement for this group. We meet in the general Walnut Creek area, reading a new book every month - any genre, paperback, under 500 pages. Come to laugh, share stories and make new friends!
We meet the third Saturday of every month, 11AM - 12:30PM at various locations in Pleasant Hill, Concord, Lafayette & Walnut Creek."
Mission Dive Bars,1,"We love the Mission!

We love dive bars!

We meet every second Friday."
San Francisco's Adventurous Young Professionals,1,"This group is for like minded individuals in the San Francisco bay area who are interested in seeing what the city has to offer. We'll have social gatherings during the week, and on the weekends we'll plan trips outside of the city or just gather for a BBQ in the park.
This group is for young professionals around their Mid 20's to Mid 30's. I'd love to have people who are entrepreneurial at heart and want to meet others who are just passionate about their work as they are about their social life. We'll do more than just meet at social gatherings. I'd also like to setup events in where we can expand our professional network and attend interesting lectures and conferences on topics of interest, whether it's global warming, Web 2.0, micro financing, or the latest art scene to hit the streets, I'd like this to be an eclectic group of people.
Some of the activities that I plan to coordinate include:
- Happy Hours - Day trip to Sonoma/Napa - Bike Ride to Marin Headlands - Weekend hiking trip to Yosemite - Group urban adventure races - Weekend brunches - Financial planning seminars - Snowboarding/Skiing trip to Tahoe - Trip to De Young Museum / Academy of Sciences - Art Gallery openings - Craft workshops  Feel free to message me with your ideas on events to that we should host as a group."
The Indian Thing - Revamped!!,1,"The Indian Thing!! - Is a group for women in their 20s and 30s interested in Indian Culture. In this group we will do all things fun from Indian Culture as well as rest of the world.
The basic idea of this group is to encourage members to share with the rest of the group what they find most interesting and would love to do it with this group - Restaurants, Cafes, Plays, Concerts, Hiking trails, Cultural festivals, all those hole-in-the-wall places you love to go - Just make it into an event with this group. If you need help hosting this event you can ask others to help organize it with you.
Come join this group if you love to meet new people and enjoy doing new things. This is a place where we can form lasting friendships and above all share a good laugh.
RULES, RULES, RULES: Yes we need them :)
The success of the group depends on the joint efforts of its members. Below are some pointers to help us achieve the same:
i) Please be courteous to the event planners time and efforts, if you cannot make it to the event change yours RSVP from YES to NO, ahead of time. This allows other members to join the event.
ii) If you have RSVPed 'YES' for an event have 3 'No Shows' in a 365 day period, you will be removed from the group. Changing the RSVP from YES to NO in last 4 hour period of the event will be considered 'No Show'.
If you have a legitimate reason for not being able to come, do not hesitate to let the organizers/event host know.
iv) We do understand your privacy concerns but do try to post a legitimate picture on your profile, especially if you are hosting an event. This helps other members to recognize you.
v) New applicants who do not have profile description or photo would not be accepted to the group, it is difficult to know if you are joining this group for legitimate reasons without that information.
vi) Lastly but most importantly:
If you are organizing an event through some other sources please do not make it an event on this meetup. This meetup is only for organizing events that you want to attend with members of this group. No promotional event please. Those events will be removed.
DISCLAIMER:   The organizer reserves the right to say No. This group assumes ABSOLUTELY NO responsibility, including but not limited to injury or loss of any kind/form due to the use of information, or participating in activities found on this group/site. The organizer assumes no responsibility for any damage/loss of any kind/form related directly/indirectly to any kind of information found on this meetup group."
The South Bay Ladies Lunch Club,1,"Welcome to the group, we meet every Tuesday at 11:30 AM and we use a restaurant that will provide us with separate checks.
The annual dues for this Meetup is $7 per year, following a 30 day trial period to see if our group is a good fit for you.
We look forward to meeting you soon.
Michele and Sandra"
Sisters In Arms - Single Moms,1,"Are you a single mom or pregnant and single?
Join us as we share the joys and struggles of single motherhood!
Single moms have to do it all -- we have to be both the mother AND the father, the nurturer and disciplinarian, teacher, friend and provider. Sometimes, it's hard not to look around at the couples with or without kids and feel like no one understands what you are going through.
Sisters In Arms - Single Moms is a social/support networking community for ""solo moms"" to meet and form close connections with other moms in similar situations. This group encourages social and professional networking, and the sharing/exchange of ideas, tips and experiences with others who understand (and may actually be experiencing many of the same issues as you) in a compassionate, empowering atmosphere. Through our meetups, informal gatherings and friendly discussions, we address ALL topics pertaining to single motherhood (such as child support, raising children of all ages, first-time moms, pregnancy, dating/intimacy and co-parenting with exes, to name a few) -- no topic is EVER taboo! We pride ourselves on the fact that our community is full of supportive, non-judgmental ""Sisters"" who are there for you when you need someone to vent your frustrations to...
As Sisters In Arms, our main goal is to support one another and share in the laughter and fun that may have fallen to the wayside while we were focusing on being ""Super Mom."" We encourage those who may be feeling alone on their journey to attend one of our meetups -- we guarantee that you will walk away from the event with some new found friends!
We have several meetups* and outings scheduled each month, so please check our site/calendar regularly for event details. Although we are primarily based in the South Bay, we do try to schedule meetups all around the Bay Area, to accommodate the locational diversity of our community.
If you are interested in joining our group, please read our ""About Us"" page to learn more, and to familiarize yourself with our group policies.
*The majority of our meetups are child and ""framily"" (female friends or family) members friendly. Designated ""Moms Only"" events are open to Sisters and any female friends or family members, and ""Moms & Friends"" events are open to Sisters and male or female friends and family members.
We are now on Facebook!  You must be an approved member of this group to be approved for our FB group.  You can find us at: "
!The Good Life!............... for people 30ish to 50ish,1,"We are a social group of people, mostly 30ish to 50ish, who want to, and realize, we live The Good Life!
Most events are social in nature. We are open to singles, couples, and in between. We will do activities such as mingling over wine or cocktails and are focused on making friends, or things like dancing, hikes, movies, concerts, lunches, picnics, street fairs, community service projects, workshops, etc. We want to attract people with good social skills that are fun and friendly, young at heart, active, easy going, and adventurous for events in the South Bay, Peninsula, and Greater Bay Area.   So, if you want to live The Good Life, make more friends, and do fun activities, come join us!!!   In trying to keep it fun and friendly, as organizer, I'm very protective of the overall group atmosphere. So, here's a short list of people that should skip our group.  1. Creepy men that are too touchy with women they have just met.  2. People who don't get the concept of friends, and instead are stalkers, players or drama queens.  3. Party crashers, who crash closed RSVP parties making it too crowded.  4. People not interested in friendships, who join just to send spam about their book, band, Amway, etc.   All these people get deleted from the group fast."
The SF Women's Divorce Support Meetup Group,1,"This group is for women going through divorce. We support each other in moving beyond divorce with increased confidence, choice, and connection."
Bay Area Trans & Cis Women's Meetup,1,The Bay Area   was formed to create connections across the spectrum of female identifying individuals**. From may also include women who identify as 
Silicon Valley Active Singles!,1,"Join this group if you are interested in exploring new activities and adventures, wine tasting, fine dining, music, happy hours, mixing and mingling, dating, going out and having some fun every once in while!
 We might join up with some other groups once in a while and make some Meetups even more of an event!!! So drop some of that stress at work and join us for a new season of fun!
Please support me by liking my Facebook Page
"
Milpitas Social Group (MSG),1,"First and foremost, we wanted to create a place where everyone in the Bay Area can meet and make new friends doing something fun.   
This group is for all ages over 18!!!
WHAT WE DO? We do things around the Bay Area (from San Francisco to Santa Barbara):

We eat: dinners, pot lucks, happy hours, parties with food
We have fun: zip lines, paddle boats, beach parties, camping, treat yourself to a massage/spa treatment, holiday parties, monopoly board games, social dances
We get fit: hiking, walking, dancing
We improve our relationship potentials: dating games, meeting new people, practicing our flirting skills, figuring out what we want in potential mates, learning how to attract the right people

We want this group to be a positive and safe place where you can explore your interests and potentials with confidence. For this reason, we are selective. We are only looking for people of high quality: people who are respectful and courteous of others, people who are committed to learning and growing, people who are open-minded and friendly (afterall, socializing means getting along with others, among other things.)
IS THIS GROUP RIGHT FOR ME?
The answer is yes, if you are:

Just broke up with a boyfriend/girlfriend? Well join the group! Struggling with Divorce? Meet other people who are also in the midst of divorce, custody, or support-related issues and need some direction.
Tired of the online dating scenes where you soon realized that eternal texting, chatting, and emailing cannot compare to a real human experience where you actually spend time doing something with someone? Well, we have live and real-time interacting here!
Newly singled and are yet unsure what you want to do with your life? We suggest an experimental period of staying single where you can try a variety of new things, make new friends, gain new attitudes etc... You just need to find what is really right for YOU!
Interested in making yourself attractive to potential mates? Your first mission should be to figure out what makes you happy as a single person and learning to enjoy life to its fullest extent while making plenty of friends out there on the trails, at the dinner parties or our other fun events.
Wanting to get out of a rut? If you picture yourself as always being alone, miserable or whatever then your subconscious will see to it that you do things to keep you that way. BUT, if you can visualize yourself as having fun, being with other people and happier, then your subconscious will work to make positive things happen helping to boost your confidence, increase your potential, and making you the fun, interesting and attractive person that you were meant to be.

Remember, ""because you are alive, everything is possible!""
Thich Nhat Hanh
DO IT NOW! By signing up, you are telling yourself that there is absolutely no need to be miserable. As most people spend more time planning a weekend than they do planning the rest of their life, you can go against the norm and plan for the rest of your life by spending your weekends with us!
HOW TO SIGN UP FOR THE GROUP

Click the ""JOIN US"" on our group page
PROFILE INFO This is a social group. If you can't do the ""complete profile"" rule, then you don't belong in it.
POST YOUR PHOTO so everyone will recognize you and know you. We WILL NOT APPROVE ANY MEMBER WITHOUT A REAL FACE PICTURE***

HOW TO RSVP FOR GROUP EVENTS
We would like to ask our members to make thing easier for us to manage this group by following these simple rules:

If you are GOING, click  ""YES""
If you are NOT GOING, do NOTHING! We are asking you NOT to RSVP ""NO"" if you don't want to come to an event.
If you have to change from a ""YES"" to a ""NO"", please don't explain why you can't (we understand you have better thing to do :) or simply just can't make it).
For events with a cost/fee, please pay by the due date so we can finalize our deposit with the service providers to secure our reservations. The reason we do this is so we can negotiate better deals for our groups with early commitments, so we can save money together!

Beside, You will have too many ""NO"" on your profile and most organizers won't approve your memberships to other groups based on your status.
Our Policy is for 3 ""NO SHOW"" and you will be removed from the group regardless if you have paid for your membership.
Release of Liability:
By using this site, you hereby RELEASE and DISCHARGE it's owners, principals, affiliates, presenters, organizer, hosts and participants from any and all liability, claims, demands or causes of action that you now have, or may have in the future, for injuries, damages, death and/or economic loss of any kind or nature, arising in whole or in part out of the activities, advice or information contained herein. You further agree that if you or someone under your supervision uses the information on this website you assume all risks of injury, damage, and economic loss, without limitation, and release providers from all liability therefore."
Peninsula Dames Read-n-Eat Book Club,1,"Good books and good food go hand in hand, I think! A not-taken-too-seriously sort of women's book group that also shuns your everyday ""chicklit"" - not because some aren't romping good reads but they don't exactly warrant full discussion.
Meetings take place at a restaurant or establishment so we can all try new places. Also, if you don't quite get around to finishing the book (or reading it for that matter...no worries!).  Just feel free to come to the meetings and socialize too.  Quarterly, we may meet at a members house for a potluck meet up to enjoy new recipes!"
Girly Girls of Monterey Bay,1,
Motherless Daughters - East Bay,1,"We are a supportive community of women whose mothers have died.
When a daughter loses her mother, she joins an unexpected, undesired ""club."" The emotions and situations we face can create feelings of isolation as we navigate our journey without the person who is supposed to be our compass. To soothe this isolation and other challenges we face on this journey, we get together and share our stories. Through this group, you may also find lasting friendships and support. This group is for any Bay Area motherless daughter needing the support and willing to meet up in the East Bay region.
For more details about how our group works, visit our "
No Cover And Cover Night Clubbing,1,This group is very simple. If you love clubbing but would rather skip paying the cover charge - we are here to guide you to some of the best SF and SJ nightclubs and tell you how to get in for free.
Dine Single,1,"This meetup is exclusively for singles who are open minded to meeting new friends, companions and the possibly of a significant other.  Our agenda will be to enjoy a good meal, in good company , at one of the hundreds of eating establishments in the Bay Area, on a weekly basis.  We will also hold meetups in the East Bay and Sonoma County.  
There is no hurried agenda , no pressure.  Just a casual dinner and relaxing atmosphere for singles to open and connect.   Dont think we are just about dinner, because there is so much more we will throw into the plan!!
 
Take and chance on love and come join us for great connections. Remember to dine single, but never alone!
 
MEMBERSHIP DETAILS: First, you need a picture!  None of that incognito stuff, and not your cat, the sunset or any like illusion.  You need a proper representation of yourself.  If you aren't brave enough to show your face, well you aren't quite ready for this group. Second, you need to make your profile sound like you.  No need to embellish it, you are who you are and we can accept that as long as you REALLY are single and are open to the rest.  All memebers must pay their annual fee upfront. Meetup fees are not refundable, whether you attend a meetup or not.
The fees I collect compensate me for no shows, extra costs and my time.  Most dinners have table gifts, raffle prizes and other giveaways, to win.
RSVP fees (not membership fees) are refundable if you withdraw your RSVP in advance (at least one day) .  If your withdrawl is the same day of the meetup it will not be refunded.
THIS IS THE MOST IMPORTANT RULE: IF YOU PULL A NO SHOW after RSVPING with no communication or just reason, YOU ARE OUT OF THE GROUP.  I take a lot of time to plan things and will not waste it on people who just waste my time.  I know you understand this. 
DISCLAIMER:
We trust that all our members are over 21.  We expect them to be treat all strangers as just that, strangers.  Use your common sense and play safe.  As a member of meetup, you have agreed to their terms of service, Section 5.2 specifically releases the Organizer and Assistant Organizers from any liability related to incidents that occur at Meetup gatherings. What you do outside of meetup is your business and completely your risk.  You must do your own screening of potential suitors or dates.  By being a member of Dine Single, you hold us harmless for any and all activity you partake in. Now here is the legal bit on that:
LEGAL TERMS OF THE DISCLAIMER: By being a member of DINE SINGLE, To the fullest extend allow by law, I agreed to WAIVE, DISCHARGE CLAIMS, AND RELEASE FROM LIABILITY the DINESINGLE.COM and its meetup group.  Dinesingle.com and its meetup Group and/or its sponsors, organizers, assistant organizers, and agents from ANY AND ALL LIABILITY on account of, or in anyway resulting from Injuries and Damages, even if caused by negligence of the organizers, assistant organizers, and, agents, in any way connected to this Meetup event. I further agree to HOLD HARMLESS DINESINGLE.COM, BAYAREACOUGAREVENTS.COM and its affiliate meetup groups/or all of its sponsors organizers, assistant organizers, and, agents from any claims, damages, injuries or losses caused by my own negligence while participant at or after a Meetup event. I understand and intend that this assumption of risk and release is binding upon my heirs, executors, administrators and assigns. -This release of liability includes those who are under your supervision or any friend that you may bring to an event. You agree to take responsibility in showing any non-member you bring this disclaimer and then assume responsibility for any non-member that you bring/invite to an event. By continuing your membership you affirm you have read this document in it’s entirely and freely and voluntarily assume all risks of such Injuries and Damages and not withstanding such risk, to participate in this group and its Meetup events.
 
Ok...that should do it.  What are ya waiting for ?????   JOIN!!!!!!
 "
Bay Area Card Makers,1,"**Our events are hosted in Menlo Park, Los Altos, San Jose (by Valley Fair), Santa Clara, Sunnyvale & Mountain View area, let us know if there are other location where it can accommodate large group of crafty ladies!! **
Meet other local Card Makers, rubber stampers and crafters. Making your own greeting cards is fun and easy, especially when you do it with a fun group of people. Gather, make cards, learn new techniques, try new projects, and have fun!
Make new friends and have a good time with old friends. Whether you have been making cards for years or want to learn how to get started, we're happy to have you in the group.
All the activities are meant to be a way to relax, learn something new, and feel accomplished by having beautiful projects to show. Though this is set up as a card making meetup group, feel free to suggest other types of events like scrapbooking, crops, etc. Want to host an event? Just let me know and we can get it on the calendar!"
Fun with Mosaics,1,"I started this group to bring together folks that love to create.  The group is a place to learn about mosaics, create mosaics, and have a community to work alongside.  This meetup is held in my indoor-outdoor studio space under a grove of palm trees.
I have lots of supplies left over from projects and collected, but never used.  Just come as you are and start to create a lasting piece of art!   It is really fun to see a pile of broken pieces come together into a unique piece of art!"
"BustingOut Storytelling:  'Yes, they're real'",1,"KayDeMartiniPresents.com
"
Peninsula and South Bay 20's-40's Girls who love books,1,"Peninsula and South Bay 20's-40's Girls who love books is a meetup group in which we meet at various cafes, bars and restaurants and each other's homes on the Peninsula/in the South Bay to discuss books we love.
This group will have a focus on different types of literature new and old.
The activities of the women in this group are not solely limited to discussing books - we love to try new places to eat and explore. Happy Reading to Everyone!"
Women of Menlo Park & Palo Alto!,1,"Welcome to Women of Menlo Park & Palo Alto!
Women of Menlo Park & Palo Alto is a Meetup group dedicated to host fun, networking, social, and dance events in a friendly, relaxed and quality environment. We are focused on building community and connection by making meaningful friendships by attending our big and small events.
Join our Meetup group to be part of this growing community of people who love to network, connect, meet friends, dance, and have fun.
To join our growing community, we request that you post your photo, name, and complete profile information. This will help us create a more friendly and personable atmosphere with an open online identity and by making it easier to find other members.
We look forward to seeing you soon!
Sincerely,
Brandi Madison"
East Bay Moms Playgroup,1,"We are a community of moms desiring to build friendships with other moms in the East Bay and provide regular playtimes with our little kiddos.

We meet regularly and would love for you to join us! Our schedule is more active during the academic school year, taking a break for the holidays and summer vacation. Take a look at our calendar for upcoming Meetups around the East Bay. If you want to host a Meetup - just post it to our page to invite others to come!
Beginning in 2012, we made some changes to our Playgroup schedule. Every Tuesday except the first one of the month, we host a Mommy and Me Playtime at Creekside Community Church - from 10:30 AM to 12:30 PM. Come anytime! It's located at 951 MacArthur Blvd in San Leandro. It is a free, safe, and fun indoor play space for infants through pre-K kids with age-appropriate toys and activities.  
We also have other Meetups throughout the month - play dates, stroller walks, free museum visits, coffee shops, and moms night out. These Meetups are hosted by a variety of moms all over the East Bay. Let us know if you have any ideas for future Meetups or would like to help host.

If you become an ""East Bay Mama,"" please stay active and come to at least 1 Meetup every 6-8 weeks. We understand sometimes it's hard to stay connected with little ones or things come up. If you're not able to stay active or get involved, this might not be the best Meetup group for you.

We look forward to meeting you. See you sometime soon at a Meetup!
- The East Bay Mamas Leadership Team
 "
